N,z2
3.4800000000e+00,4.5527224213e-02
3.4840000000e+00,4.5359970841e-02
3.4880000000e+00,4.5193416501e-02
3.4920000000e+00,4.5027558546e-02
3.4960000000e+00,4.4862394543e-02
3.5000000000e+00,4.4697922002e-02
3.5040000000e+00,4.4534138309e-02
3.5080000000e+00,4.4371041031e-02
3.5120000000e+00,4.4208627649e-02
3.5160000000e+00,4.4046895766e-02
3.5200000000e+00,4.3885842878e-02
3.5240000000e+00,4.3725466490e-02
3.5280000000e+00,4.3565764212e-02
3.5320000000e+00,4.3406733648e-02
3.5360000000e+00,4.3248372328e-02
3.5400000000e+00,4.3090677885e-02
3.5440000000e+00,4.2933648003e-02
3.5480000000e+00,4.2777280180e-02
3.5520000000e+00,4.2621572113e-02
3.5560000000e+00,4.2466521457e-02
3.5600000000e+00,4.2312125859e-02
3.5640000000e+00,4.2158382954e-02
3.5680000000e+00,4.2005290422e-02
3.5720000000e+00,4.1852846103e-02
3.5760000000e+00,4.1701047490e-02
3.5800000000e+00,4.1549892405e-02
3.5840000000e+00,4.1399378613e-02
3.5880000000e+00,4.1249503735e-02
3.5920000000e+00,4.1100265657e-02
3.5960000000e+00,4.0951662065e-02
3.6000000000e+00,4.0803690724e-02
3.6040000000e+00,4.0656349455e-02
3.6080000000e+00,4.0509635999e-02
3.6120000000e+00,4.0363548183e-02
3.6160000000e+00,4.0218083909e-02
3.6200000000e+00,4.0073240960e-02
3.6240000000e+00,3.9929017023e-02
3.6280000000e+00,3.9785410167e-02
3.6320000000e+00,3.9642418186e-02
3.6360000000e+00,3.9500038862e-02
3.6400000000e+00,3.9358270207e-02
3.6440000000e+00,3.9217110060e-02
3.6480000000e+00,3.9076556251e-02
3.6520000000e+00,3.8936606764e-02
3.6560000000e+00,3.8797259607e-02
3.6600000000e+00,3.8658512665e-02
3.6640000000e+00,3.8520363818e-02
3.6680000000e+00,3.8382811058e-02
3.6720000000e+00,3.8245852404e-02
3.6760000000e+00,3.8109485838e-02
3.6800000000e+00,3.7973709319e-02
3.6840000000e+00,3.7838520841e-02
3.6880000000e+00,3.7703918413e-02
3.6920000000e+00,3.7569900109e-02
3.6960000000e+00,3.7436463949e-02
3.7000000000e+00,3.7303607943e-02
3.7040000000e+00,3.7171330133e-02
3.7080000000e+00,3.7039628786e-02
3.7120000000e+00,3.6908501817e-02
3.7160000000e+00,3.6777947081e-02
3.7200000000e+00,3.6647963083e-02
3.7240000000e+00,3.6518547881e-02
3.7280000000e+00,3.6389699296e-02
3.7320000000e+00,3.6261415671e-02
3.7360000000e+00,3.6133695313e-02
3.7400000000e+00,3.6006536119e-02
3.7440000000e+00,3.5879936165e-02
3.7480000000e+00,3.5753893907e-02
3.7520000000e+00,3.5628407473e-02
3.7560000000e+00,3.5503474860e-02
3.7600000000e+00,3.5379094452e-02
3.7640000000e+00,3.5255264486e-02
3.7680000000e+00,3.5131983042e-02
3.7720000000e+00,3.5009248516e-02
3.7760000000e+00,3.4887059031e-02
3.7800000000e+00,3.4765412785e-02
3.7840000000e+00,3.4644308271e-02
3.7880000000e+00,3.4523743676e-02
3.7920000000e+00,3.4403717178e-02
3.7960000000e+00,3.4284227144e-02
3.8000000000e+00,3.4165271953e-02
3.8040000000e+00,3.4046849831e-02
3.8080000000e+00,3.3928959143e-02
3.8120000000e+00,3.3811598242e-02
3.8160000000e+00,3.3694765507e-02
3.8200000000e+00,3.3578459226e-02
3.8240000000e+00,3.3462677723e-02
3.8280000000e+00,3.3347419503e-02
3.8320000000e+00,3.3232682973e-02
3.8360000000e+00,3.3118466395e-02
3.8400000000e+00,3.3004768255e-02
3.8440000000e+00,3.2891586985e-02
3.8480000000e+00,3.2778920987e-02
3.8520000000e+00,3.2666768761e-02
3.8560000000e+00,3.2555128699e-02
3.8600000000e+00,3.2443999339e-02
3.8640000000e+00,3.2333378997e-02
3.8680000000e+00,3.2223266245e-02
3.8720000000e+00,3.2113659736e-02
3.8760000000e+00,3.2004557725e-02
3.8800000000e+00,3.1895958719e-02
3.8840000000e+00,3.1787861453e-02
3.8880000000e+00,3.1680264466e-02
3.8920000000e+00,3.1573165897e-02
3.8960000000e+00,3.1466564651e-02
3.9000000000e+00,3.1360459511e-02
3.9040000000e+00,3.1254848481e-02
3.9080000000e+00,3.1149730354e-02
3.9120000000e+00,3.1045104157e-02
3.9160000000e+00,3.0940967855e-02
3.9200000000e+00,3.0837320291e-02
3.9240000000e+00,3.0734160319e-02
3.9280000000e+00,3.0631486242e-02
3.9320000000e+00,3.0529296912e-02
3.9360000000e+00,3.0427590834e-02
3.9400000000e+00,3.0326366815e-02
3.9440000000e+00,3.0225623488e-02
3.9480000000e+00,3.0125359456e-02
3.9520000000e+00,3.0025573582e-02
3.9560000000e+00,2.9926264287e-02
3.9600000000e+00,2.9827430510e-02
3.9640000000e+00,2.9729070984e-02
3.9680000000e+00,2.9631184219e-02
3.9720000000e+00,2.9533769102e-02
3.9760000000e+00,2.9436824524e-02
3.9800000000e+00,2.9340349111e-02
3.9840000000e+00,2.9244341637e-02
3.9880000000e+00,2.9148800839e-02
3.9920000000e+00,2.9053725435e-02
3.9960000000e+00,2.8959114527e-02
4.0000000000e+00,2.8864966768e-02
4.0040000000e+00,2.8771280835e-02
4.0080000000e+00,2.8678055664e-02
4.0120000000e+00,2.8585290277e-02
4.0160000000e+00,2.8492983212e-02
4.0200000000e+00,2.8401133594e-02
4.0240000000e+00,2.8309740090e-02
4.0280000000e+00,2.8218801695e-02
4.0320000000e+00,2.8128317389e-02
4.0360000000e+00,2.8038285795e-02
4.0400000000e+00,2.7948706172e-02
4.0440000000e+00,2.7859577254e-02
4.0480000000e+00,2.7770897846e-02
4.0520000000e+00,2.7682667111e-02
4.0560000000e+00,2.7594883920e-02
4.0600000000e+00,2.7507547237e-02
4.0640000000e+00,2.7420656064e-02
4.0680000000e+00,2.7334209232e-02
4.0720000000e+00,2.7248205856e-02
4.0760000000e+00,2.7162645083e-02
4.0800000000e+00,2.7077525789e-02
4.0840000000e+00,2.6992846666e-02
4.0880000000e+00,2.6908607482e-02
4.0920000000e+00,2.6824806693e-02
4.0960000000e+00,2.6741443325e-02
4.1000000000e+00,2.6658516898e-02
4.1040000000e+00,2.6576026134e-02
4.1080000000e+00,2.6493970183e-02
4.1120000000e+00,2.6412348131e-02
4.1160000000e+00,2.6331159106e-02
4.1200000000e+00,2.6250402203e-02
4.1240000000e+00,2.6170076471e-02
4.1280000000e+00,2.6090181306e-02
4.1320000000e+00,2.6010715858e-02
4.1360000000e+00,2.5931678700e-02
4.1400000000e+00,2.5853069531e-02
4.1440000000e+00,2.5774887602e-02
4.1480000000e+00,2.5697131564e-02
4.1520000000e+00,2.5619801045e-02
4.1560000000e+00,2.5542895339e-02
4.1600000000e+00,2.5466413059e-02
4.1640000000e+00,2.5390354205e-02
4.1680000000e+00,2.5314717625e-02
4.1720000000e+00,2.5239502139e-02
4.1760000000e+00,2.5164707808e-02
4.1800000000e+00,2.5090333438e-02
4.1840000000e+00,2.5016378599e-02
4.1880000000e+00,2.4942842303e-02
4.1920000000e+00,2.4869723476e-02
4.1960000000e+00,2.4797022239e-02
4.2000000000e+00,2.4724737684e-02
4.2040000000e+00,2.4652868892e-02
4.2080000000e+00,2.4581415251e-02
4.2120000000e+00,2.4510376032e-02
4.2160000000e+00,2.4439750834e-02
4.2200000000e+00,2.4369538864e-02
4.2240000000e+00,2.4299739834e-02
4.2280000000e+00,2.4230352776e-02
4.2320000000e+00,2.4161376876e-02
4.2360000000e+00,2.4092812181e-02
4.2400000000e+00,2.4024657603e-02
4.2440000000e+00,2.3956912826e-02
4.2480000000e+00,2.3889577225e-02
4.2520000000e+00,2.3822650269e-02
4.2560000000e+00,2.3756131597e-02
4.2600000000e+00,2.3690020335e-02
4.2640000000e+00,2.3624316028e-02
4.2680000000e+00,2.3559018233e-02
4.2720000000e+00,2.3494126600e-02
4.2760000000e+00,2.3429640842e-02
4.2800000000e+00,2.3365560128e-02
4.2840000000e+00,2.3301883758e-02
4.2880000000e+00,2.3238611833e-02
4.2920000000e+00,2.3175743555e-02
4.2960000000e+00,2.3113278610e-02
4.3000000000e+00,2.3051217042e-02
4.3040000000e+00,2.2989557528e-02
4.3080000000e+00,2.2928300464e-02
4.3120000000e+00,2.2867445028e-02
4.3160000000e+00,2.2806990773e-02
4.3200000000e+00,2.2746938071e-02
4.3240000000e+00,2.2687285709e-02
4.3280000000e+00,2.2628033769e-02
4.3320000000e+00,2.2569181801e-02
4.3360000000e+00,2.2510729657e-02
4.3400000000e+00,2.2452677017e-02
4.3440000000e+00,2.2395023259e-02
4.3480000000e+00,2.2337768495e-02
4.3520000000e+00,2.2280912470e-02
4.3560000000e+00,2.2224454512e-02
4.3600000000e+00,2.2168394666e-02
4.3640000000e+00,2.2112732699e-02
4.3680000000e+00,2.2057468265e-02
4.3720000000e+00,2.2002601516e-02
4.3760000000e+00,2.1948131590e-02
4.3800000000e+00,2.1894058870e-02
4.3840000000e+00,2.1840383083e-02
4.3880000000e+00,2.1787103949e-02
4.3920000000e+00,2.1734221271e-02
4.3960000000e+00,2.1681735042e-02
4.4000000000e+00,2.1629645313e-02
4.4040000000e+00,2.1577951271e-02
4.4080000000e+00,2.1526653503e-02
4.4120000000e+00,2.1475751698e-02
4.4160000000e+00,2.1425245658e-02
4.4200000000e+00,2.1375135550e-02
4.4240000000e+00,2.1325421342e-02
4.4280000000e+00,2.1276102460e-02
4.4320000000e+00,2.1227179238e-02
4.4360000000e+00,2.1178652124e-02
4.4400000000e+00,2.1130520538e-02
4.4440000000e+00,2.1082784190e-02
4.4480000000e+00,2.1035443757e-02
4.4520000000e+00,2.0988499189e-02
4.4560000000e+00,2.0941950144e-02
4.4600000000e+00,2.0895796969e-02
4.4640000000e+00,2.0850039737e-02
4.4680000000e+00,2.0804678555e-02
4.4720000000e+00,2.0759713249e-02
4.4760000000e+00,2.0715143949e-02
4.4800000000e+00,2.0670971159e-02
4.4840000000e+00,2.0627194572e-02
4.4880000000e+00,2.0583814696e-02
4.4920000000e+00,2.0540831553e-02
4.4960000000e+00,2.0498245232e-02
4.5000000000e+00,2.0456055715e-02
4.5040000000e+00,2.0414263508e-02
4.5080000000e+00,2.0372869377e-02
4.5120000000e+00,2.0331872519e-02
4.5160000000e+00,2.0291273346e-02
4.5200000000e+00,2.0251072310e-02
4.5240000000e+00,2.0211269850e-02
4.5280000000e+00,2.0171866570e-02
4.5320000000e+00,2.0132861934e-02
4.5360000000e+00,2.0094256517e-02
4.5400000000e+00,2.0056051018e-02
4.5440000000e+00,2.0018245042e-02
4.5480000000e+00,1.9980839533e-02
4.5520000000e+00,1.9943834899e-02
4.5560000000e+00,1.9907231306e-02
4.5600000000e+00,1.9871028991e-02
4.5640000000e+00,1.9835228521e-02
4.5680000000e+00,1.9799830105e-02
4.5720000000e+00,1.9764834488e-02
4.5760000000e+00,1.9730242256e-02
4.5800000000e+00,1.9696053044e-02
4.5840000000e+00,1.9662268492e-02
4.5880000000e+00,1.9628888239e-02
4.5920000000e+00,1.9595913156e-02
4.5960000000e+00,1.9563343769e-02
4.6000000000e+00,1.9531179760e-02
4.6040000000e+00,1.9499422641e-02
4.6080000000e+00,1.9468072969e-02
4.6120000000e+00,1.9437131153e-02
4.6160000000e+00,1.9406597171e-02
4.6200000000e+00,1.9376472409e-02
4.6240000000e+00,1.9346757707e-02
4.6280000000e+00,1.9317452832e-02
4.6320000000e+00,1.9288558556e-02
4.6360000000e+00,1.9260076561e-02
4.6400000000e+00,1.9232006120e-02
4.6440000000e+00,1.9204348060e-02
4.6480000000e+00,1.9177105054e-02
4.6520000000e+00,1.9150276208e-02
4.6560000000e+00,1.9123861069e-02
4.6600000000e+00,1.9097862747e-02
4.6640000000e+00,1.9072281420e-02
4.6680000000e+00,1.9047116745e-02
4.6720000000e+00,1.9022371164e-02
4.6760000000e+00,1.8998044103e-02
4.6800000000e+00,1.8974136211e-02
4.6840000000e+00,1.8950650382e-02
4.6880000000e+00,1.8927586772e-02
4.6920000000e+00,1.8904943682e-02
4.6960000000e+00,1.8882724809e-02
4.7000000000e+00,1.8860931164e-02
4.7040000000e+00,1.8839561468e-02
4.7080000000e+00,1.8818618634e-02
4.7120000000e+00,1.8798103571e-02
4.7160000000e+00,1.8778016067e-02
4.7200000000e+00,1.8758357361e-02
4.7240000000e+00,1.8739130203e-02
4.7280000000e+00,1.8720334134e-02
4.7320000000e+00,1.8701969373e-02
4.7360000000e+00,1.8684038479e-02
4.7400000000e+00,1.8666542718e-02
4.7440000000e+00,1.8649482286e-02
4.7480000000e+00,1.8632858399e-02
4.7520000000e+00,1.8616672398e-02
4.7560000000e+00,1.8600926043e-02
4.7600000000e+00,1.8585620207e-02
4.7640000000e+00,1.8570754843e-02
4.7680000000e+00,1.8556332601e-02
4.7720000000e+00,1.8542354191e-02
4.7760000000e+00,1.8528821533e-02
4.7800000000e+00,1.8515735541e-02
4.7840000000e+00,1.8503096085e-02
4.7880000000e+00,1.8490906957e-02
4.7920000000e+00,1.8479168060e-02
4.7960000000e+00,1.8467880236e-02
4.8000000000e+00,1.8457046846e-02
4.8040000000e+00,1.8446667156e-02
4.8080000000e+00,1.8436743465e-02
4.8120000000e+00,1.8427278082e-02
4.8160000000e+00,1.8418270679e-02
4.8200000000e+00,1.8409723418e-02
4.8240000000e+00,1.8401638363e-02
4.8280000000e+00,1.8394017155e-02
4.8320000000e+00,1.8386860559e-02
4.8360000000e+00,1.8380169640e-02
4.8400000000e+00,1.8373947892e-02
4.8440000000e+00,1.8368196186e-02
4.8480000000e+00,1.8362913796e-02
4.8520000000e+00,1.8358105500e-02
4.8560000000e+00,1.8353772063e-02
4.8600000000e+00,1.8349913887e-02
4.8640000000e+00,1.8346534728e-02
4.8680000000e+00,1.8343634554e-02
4.8720000000e+00,1.8341215190e-02
4.8760000000e+00,1.8339279447e-02
4.8800000000e+00,1.8337829475e-02
4.8840000000e+00,1.8336865770e-02
4.8880000000e+00,1.8336390531e-02
4.8920000000e+00,1.8336405390e-02
4.8960000000e+00,1.8336912633e-02
4.9000000000e+00,1.8337914228e-02
4.9040000000e+00,1.8339412065e-02
4.9080000000e+00,1.8341408083e-02
4.9120000000e+00,1.8343903888e-02
4.9160000000e+00,1.8346902550e-02
4.9200000000e+00,1.8350404891e-02
4.9240000000e+00,1.8354412412e-02
4.9280000000e+00,1.8358928644e-02
4.9320000000e+00,1.8363954702e-02
4.9360000000e+00,1.8369494026e-02
4.9400000000e+00,1.8375547868e-02
4.9440000000e+00,1.8382117667e-02
4.9480000000e+00,1.8389207123e-02
4.9520000000e+00,1.8396816180e-02
4.9560000000e+00,1.8404949835e-02
4.9600000000e+00,1.8413608894e-02
4.9640000000e+00,1.8422794916e-02
4.9680000000e+00,1.8432511831e-02
4.9720000000e+00,1.8442761119e-02
4.9760000000e+00,1.8453544482e-02
4.9800000000e+00,1.8464865909e-02
4.9840000000e+00,1.8476726445e-02
4.9880000000e+00,1.8489129143e-02
4.9920000000e+00,1.8502077944e-02
4.9960000000e+00,1.8515571499e-02
5.0000000000e+00,1.8529615031e-02
5.0040000000e+00,1.8544210896e-02
5.0080000000e+00,1.8559360800e-02
5.0120000000e+00,1.8575069526e-02
5.0160000000e+00,1.8591336861e-02
5.0200000000e+00,1.8608165979e-02
5.0240000000e+00,1.8625561501e-02
5.0280000000e+00,1.8643525023e-02
5.0320000000e+00,1.8662059237e-02
5.0360000000e+00,1.8681166329e-02
5.0400000000e+00,1.8700848959e-02
5.0440000000e+00,1.8721111445e-02
5.0480000000e+00,1.8741955293e-02
5.0520000000e+00,1.8763384677e-02
5.0560000000e+00,1.8785401767e-02
5.0600000000e+00,1.8808008020e-02
5.0640000000e+00,1.8831208852e-02
5.0680000000e+00,1.8855006261e-02
5.0720000000e+00,1.8879402759e-02
5.0760000000e+00,1.8904402097e-02
5.0800000000e+00,1.8930008066e-02
5.0840000000e+00,1.8956221426e-02
5.0880000000e+00,1.8983046343e-02
5.0920000000e+00,1.9010488878e-02
5.0960000000e+00,1.9038549100e-02
5.1000000000e+00,1.9067229429e-02
5.1040000000e+00,1.9096535868e-02
5.1080000000e+00,1.9126470747e-02
5.1120000000e+00,1.9157036207e-02
5.1160000000e+00,1.9188236703e-02
5.1200000000e+00,1.9220076183e-02
5.1240000000e+00,1.9252557285e-02
5.1280000000e+00,1.9285683653e-02
5.1320000000e+00,1.9319457990e-02
5.1360000000e+00,1.9353885633e-02
5.1400000000e+00,1.9388969399e-02
5.1440000000e+00,1.9424711936e-02
5.1480000000e+00,1.9461118794e-02
5.1520000000e+00,1.9498190259e-02
5.1560000000e+00,1.9535932838e-02
5.1600000000e+00,1.9574352561e-02
5.1640000000e+00,1.9613448602e-02
5.1680000000e+00,1.9653223687e-02
5.1720000000e+00,1.9693687919e-02
5.1760000000e+00,1.9734841895e-02
5.1800000000e+00,1.9776686842e-02
5.1840000000e+00,1.9819231273e-02
5.1880000000e+00,1.9862477474e-02
5.1920000000e+00,1.9906429110e-02
5.1960000000e+00,1.9951088568e-02
5.2000000000e+00,1.9996462605e-02
5.2040000000e+00,2.0042556551e-02
5.2080000000e+00,2.0089371932e-02
5.2120000000e+00,2.0136911460e-02
5.2160000000e+00,2.0185183549e-02
5.2200000000e+00,2.0234190922e-02
5.2240000000e+00,2.0283936123e-02
5.2280000000e+00,2.0334424642e-02
5.2320000000e+00,2.0385661635e-02
5.2360000000e+00,2.0437654115e-02
5.2400000000e+00,2.0490400652e-02
5.2440000000e+00,2.0543908963e-02
5.2480000000e+00,2.0598184985e-02
5.2520000000e+00,2.0653231034e-02
5.2560000000e+00,2.0709052033e-02
5.2600000000e+00,2.0765653564e-02
5.2640000000e+00,2.0823040340e-02
5.2680000000e+00,2.0881215647e-02
5.2720000000e+00,2.0940185762e-02
5.2760000000e+00,2.0999957689e-02
5.2800000000e+00,2.1060533566e-02
5.2840000000e+00,2.1121918292e-02
5.2880000000e+00,2.1184116649e-02
5.2920000000e+00,2.1247135489e-02
5.2960000000e+00,2.1310979678e-02
5.3000000000e+00,2.1375651730e-02
5.3040000000e+00,2.1441158175e-02
5.3080000000e+00,2.1507508592e-02
5.3120000000e+00,2.1574704027e-02
5.3160000000e+00,2.1642745860e-02
5.3200000000e+00,2.1711647117e-02
5.3240000000e+00,2.1781410156e-02
5.3280000000e+00,2.1852040073e-02
5.3320000000e+00,2.1923543927e-02
5.3360000000e+00,2.1995925728e-02
5.3400000000e+00,2.2069189635e-02
5.3440000000e+00,2.2143343915e-02
5.3480000000e+00,2.2218394059e-02
5.3520000000e+00,2.2294345141e-02
5.3560000000e+00,2.2371203360e-02
5.3600000000e+00,2.2448972944e-02
5.3640000000e+00,2.2527664934e-02
5.3680000000e+00,2.2607280549e-02
5.3720000000e+00,2.2687822686e-02
5.3760000000e+00,2.2769304102e-02
5.3800000000e+00,2.2851731136e-02
5.3840000000e+00,2.2935106419e-02
5.3880000000e+00,2.3019435360e-02
5.3920000000e+00,2.3104727608e-02
5.3960000000e+00,2.3190988776e-02
5.4000000000e+00,2.3278221987e-02
5.4040000000e+00,2.3366435309e-02
5.4080000000e+00,2.3455639200e-02
5.4120000000e+00,2.3545836490e-02
5.4160000000e+00,2.3637032965e-02
5.4200000000e+00,2.3729238902e-02
5.4240000000e+00,2.3822457117e-02
5.4280000000e+00,2.3916698131e-02
5.4320000000e+00,2.4011966700e-02
5.4360000000e+00,2.4108267433e-02
5.4400000000e+00,2.4205614367e-02
5.4440000000e+00,2.4304007942e-02
5.4480000000e+00,2.4403454301e-02
5.4520000000e+00,2.4503965518e-02
5.4560000000e+00,2.4605549184e-02
5.4600000000e+00,2.4708209760e-02
5.4640000000e+00,2.4811954634e-02
5.4680000000e+00,2.4916789955e-02
5.4720000000e+00,2.5022726866e-02
5.4760000000e+00,2.5129772994e-02
5.4800000000e+00,2.5237928715e-02
5.4840000000e+00,2.5347210600e-02
5.4880000000e+00,2.5457623677e-02
5.4920000000e+00,2.5569170369e-02
5.4960000000e+00,2.5681867282e-02
5.5000000000e+00,2.5795715040e-02
5.5040000000e+00,2.5910726111e-02
5.5080000000e+00,2.6026910512e-02
5.5120000000e+00,2.6144264645e-02
5.5160000000e+00,2.6262808920e-02
5.5200000000e+00,2.6382551981e-02
5.5240000000e+00,2.6503491087e-02
5.5280000000e+00,2.6625644613e-02
5.5320000000e+00,2.6749019241e-02
5.5360000000e+00,2.6873616182e-02
5.5400000000e+00,2.6999453007e-02
5.5440000000e+00,2.7126537090e-02
5.5480000000e+00,2.7254874335e-02
5.5520000000e+00,2.7384474653e-02
5.5560000000e+00,2.7515347009e-02
5.5600000000e+00,2.7647497978e-02
5.5640000000e+00,2.7780939676e-02
5.5680000000e+00,2.7915679985e-02
5.5720000000e+00,2.8051728142e-02
5.5760000000e+00,2.8189099141e-02
5.5800000000e+00,2.8327793978e-02
5.5840000000e+00,2.8467819724e-02
5.5880000000e+00,2.8609197698e-02
5.5920000000e+00,2.8751927587e-02
5.5960000000e+00,2.8896022308e-02
5.6000000000e+00,2.9041495860e-02
5.6040000000e+00,2.9188349040e-02
5.6080000000e+00,2.9336597784e-02
5.6120000000e+00,2.9486252992e-02
5.6160000000e+00,2.9637321364e-02
5.6200000000e+00,2.9789813681e-02
5.6240000000e+00,2.9943742843e-02
5.6280000000e+00,3.0099117510e-02
5.6320000000e+00,3.0255946256e-02
5.6360000000e+00,3.0414238658e-02
5.6400000000e+00,3.0574012478e-02
5.6440000000e+00,3.0735272386e-02
5.6480000000e+00,3.0898025622e-02
5.6520000000e+00,3.1062293365e-02
5.6560000000e+00,3.1228079509e-02
5.6600000000e+00,3.1395393415e-02
5.6640000000e+00,3.1564255908e-02
5.6680000000e+00,3.1734666591e-02
5.6720000000e+00,3.1906642839e-02
5.6760000000e+00,3.2080193936e-02
5.6800000000e+00,3.2255330271e-02
5.6840000000e+00,3.2432072987e-02
5.6880000000e+00,3.2610422339e-02
5.6920000000e+00,3.2790391009e-02
5.6960000000e+00,3.2971991696e-02
5.7000000000e+00,3.3155245172e-02
5.7040000000e+00,3.3340155614e-02
5.7080000000e+00,3.3526731971e-02
5.7120000000e+00,3.3714995142e-02
5.7160000000e+00,3.3904953500e-02
5.7200000000e+00,3.4096617863e-02
5.7240000000e+00,3.4290000290e-02
5.7280000000e+00,3.4485114787e-02
5.7320000000e+00,3.4681978047e-02
5.7360000000e+00,3.4880597559e-02
5.7400000000e+00,3.5080986010e-02
5.7440000000e+00,3.5283164203e-02
5.7480000000e+00,3.5487132040e-02
5.7520000000e+00,3.5692915132e-02
5.7560000000e+00,3.5900526321e-02
5.7600000000e+00,3.6109964457e-02
5.7640000000e+00,3.6321257514e-02
5.7680000000e+00,3.6534419024e-02
5.7720000000e+00,3.6749457512e-02
5.7760000000e+00,3.6966386391e-02
5.7800000000e+00,3.7185224160e-02
5.7840000000e+00,3.7405982144e-02
5.7880000000e+00,3.7628671588e-02
5.7920000000e+00,3.7853313342e-02
5.7960000000e+00,3.8079920969e-02
5.8000000000e+00,3.8308507261e-02
5.8040000000e+00,3.8539079629e-02
5.8080000000e+00,3.8771662190e-02
5.8120000000e+00,3.9006277831e-02
5.8160000000e+00,3.9242921579e-02
5.8200000000e+00,3.9481620136e-02
5.8240000000e+00,3.9722385514e-02
5.8280000000e+00,3.9965235247e-02
5.8320000000e+00,4.0210195842e-02
5.8360000000e+00,4.0457264084e-02
5.8400000000e+00,4.0706460779e-02
5.8440000000e+00,4.0957801965e-02
5.8480000000e+00,4.1211309551e-02
5.8520000000e+00,4.1467002306e-02
5.8560000000e+00,4.1724888111e-02
5.8600000000e+00,4.1984985702e-02
5.8640000000e+00,4.2247310486e-02
5.8680000000e+00,4.2511882207e-02
5.8720000000e+00,4.2778718124e-02
5.8760000000e+00,4.3047832026e-02
5.8800000000e+00,4.3319243857e-02
5.8840000000e+00,4.3592971012e-02
5.8880000000e+00,4.3869028225e-02
5.8920000000e+00,4.4147430194e-02
5.8960000000e+00,4.4428202576e-02
5.9000000000e+00,4.4711368567e-02
5.9040000000e+00,4.4996931077e-02
5.9080000000e+00,4.5284904796e-02
5.9120000000e+00,4.5575325195e-02
5.9160000000e+00,4.5868210220e-02
5.9200000000e+00,4.6163566307e-02
5.9240000000e+00,4.6461417990e-02
5.9280000000e+00,4.6761780272e-02
5.9320000000e+00,4.7064674994e-02
5.9360000000e+00,4.7370125148e-02
5.9400000000e+00,4.7678138887e-02
5.9440000000e+00,4.7988753349e-02
5.9480000000e+00,4.8301984941e-02
5.9520000000e+00,4.8617837717e-02
5.9560000000e+00,4.8936338046e-02
5.9600000000e+00,4.9257508410e-02
5.9640000000e+00,4.9581372494e-02
5.9680000000e+00,4.9907953106e-02
5.9720000000e+00,5.0237258259e-02
5.9760000000e+00,5.0569315012e-02
5.9800000000e+00,5.0904152881e-02
5.9840000000e+00,5.1241784239e-02
5.9880000000e+00,5.1582227873e-02
5.9920000000e+00,5.1925511470e-02
5.9960000000e+00,5.2271652920e-02
6.0000000000e+00,5.2620337930e-02
