N,residual
2.8440000000e+00,-2.8380298112e-11
2.8480000000e+00,-2.8414937070e-11
2.8520000000e+00,-2.8400171104e-11
2.8560000000e+00,-2.8576696565e-11
2.8600000000e+00,-2.8503754912e-11
2.8640000000e+00,-2.8195001889e-11
2.8680000000e+00,-2.8345881198e-11
2.8720000000e+00,-2.8515634298e-11
2.8760000000e+00,-2.8717583866e-11
2.8800000000e+00,-2.8283930753e-11
2.8840000000e+00,-2.8591573553e-11
2.8880000000e+00,-2.8745672509e-11
2.8920000000e+00,-2.8759217230e-11
2.8960000000e+00,-2.8191116108e-11
2.9000000000e+00,-2.8419933074e-11
2.9040000000e+00,-2.8548829967e-11
2.9080000000e+00,-2.8592461732e-11
2.9120000000e+00,-2.8336444302e-11
2.9160000000e+00,-2.8249180772e-11
2.9200000000e+00,-2.8572366695e-11
2.9240000000e+00,-2.8636537586e-11
2.9280000000e+00,-2.8228641646e-11
2.9320000000e+00,-2.8271829322e-11
2.9360000000e+00,-2.8551716547e-11
2.9400000000e+00,-2.8628210913e-11
2.9440000000e+00,-2.8059221613e-11
2.9480000000e+00,-2.8450686251e-11
2.9520000000e+00,-2.8678726061e-11
2.9560000000e+00,-2.8530289242e-11
2.9600000000e+00,-2.8246072148e-11
2.9640000000e+00,-2.8521851547e-11
2.9680000000e+00,-2.8461788482e-11
2.9720000000e+00,-2.8534286045e-11
2.9760000000e+00,-2.8297919563e-11
2.9800000000e+00,-2.8221758264e-11
2.9840000000e+00,-2.8318791756e-11
2.9880000000e+00,-2.8375302108e-11
2.9920000000e+00,-2.8405278130e-11
2.9960000000e+00,-2.8649416173e-11
3.0000000000e+00,-2.8439584021e-11
3.0040000000e+00,-2.8243518635e-11
3.0080000000e+00,-2.8530289242e-11
3.0120000000e+00,-2.8403723817e-11
3.0160000000e+00,-2.8559266063e-11
3.0200000000e+00,-2.8556490506e-11
3.0240000000e+00,-2.8181013079e-11
3.0280000000e+00,-2.8355984227e-11
3.0320000000e+00,-2.8185898060e-11
3.0360000000e+00,-2.8593905022e-11
3.0400000000e+00,-2.8456126344e-11
3.0440000000e+00,-2.8469004931e-11
3.0480000000e+00,-2.8418156717e-11
3.0520000000e+00,-2.8317570511e-11
3.0560000000e+00,-2.8180902056e-11
3.0600000000e+00,-2.8703595056e-11
3.0640000000e+00,-2.8308022593e-11
3.0680000000e+00,-2.8144042652e-11
3.0720000000e+00,-2.8453350787e-11
3.0760000000e+00,-2.8339774971e-11
3.0800000000e+00,-2.8271385233e-11
3.0840000000e+00,-2.8262170382e-11
3.0880000000e+00,-2.8098412486e-11
3.0920000000e+00,-2.8475222180e-11
3.0960000000e+00,-2.8270052965e-11
3.1000000000e+00,-2.8405389152e-11
3.1040000000e+00,-2.8213431591e-11
3.1080000000e+00,-2.8388957851e-11
3.1120000000e+00,-2.8264168783e-11
3.1160000000e+00,-2.8307467481e-11
3.1200000000e+00,-2.8304469879e-11
3.1240000000e+00,-2.8269164787e-11
3.1280000000e+00,-2.8442248556e-11
3.1320000000e+00,-2.8382962647e-11
3.1360000000e+00,-2.8332003410e-11
3.1400000000e+00,-2.8303359656e-11
3.1440000000e+00,-2.8309687927e-11
3.1480000000e+00,-2.8138269492e-11
3.1520000000e+00,-2.8256508244e-11
3.1560000000e+00,-2.8223978710e-11
3.1600000000e+00,-2.8281377240e-11
3.1640000000e+00,-2.8214652836e-11
3.1680000000e+00,-2.8037461242e-11
3.1720000000e+00,-2.8445912292e-11
3.1760000000e+00,-2.8089086612e-11
3.1800000000e+00,-2.8344548930e-11
3.1840000000e+00,-2.8089419679e-11
3.1880000000e+00,-2.8246849304e-11
3.1920000000e+00,-2.8147706388e-11
3.1960000000e+00,-2.8487767700e-11
3.2000000000e+00,-2.8371860417e-11
3.2040000000e+00,-2.8267388430e-11
3.2080000000e+00,-2.8188673618e-11
3.2120000000e+00,-2.8148705589e-11
3.2160000000e+00,-2.8388513762e-11
3.2200000000e+00,-2.8239965921e-11
3.2240000000e+00,-2.8170799027e-11
3.2280000000e+00,-2.8422375564e-11
3.2320000000e+00,-2.8325897183e-11
3.2360000000e+00,-2.8122393303e-11
3.2400000000e+00,-2.8280267017e-11
3.2440000000e+00,-2.8585800393e-11
3.2480000000e+00,-2.8142488340e-11
3.2520000000e+00,-2.8101521110e-11
3.2560000000e+00,-2.8248181572e-11
3.2600000000e+00,-2.8369417926e-11
3.2640000000e+00,-2.8023805498e-11
3.2680000000e+00,-2.8361868409e-11
3.2720000000e+00,-2.8260060958e-11
3.2760000000e+00,-2.8414159914e-11
3.2800000000e+00,-2.8155366927e-11
3.2840000000e+00,-2.8179791833e-11
3.2880000000e+00,-2.8045676892e-11
3.2920000000e+00,-2.8222091331e-11
3.2960000000e+00,-2.8267277408e-11
3.3000000000e+00,-2.7967184124e-11
3.3040000000e+00,-2.8018254383e-11
3.3080000000e+00,-2.8205771052e-11
3.3120000000e+00,-2.8089308657e-11
3.3160000000e+00,-2.8363977833e-11
3.3200000000e+00,-2.8133939622e-11
3.3240000000e+00,-2.8095303861e-11
3.3280000000e+00,-2.8260727092e-11
3.3320000000e+00,-2.7962410165e-11
3.3360000000e+00,-2.8123170459e-11
3.3400000000e+00,-2.8301916366e-11
3.3440000000e+00,-2.8511637495e-11
3.3480000000e+00,-2.8084201631e-11
3.3520000000e+00,-2.8169799826e-11
3.3560000000e+00,-2.8327340473e-11
3.3600000000e+00,-2.8115731965e-11
3.3640000000e+00,-2.8003044328e-11
3.3680000000e+00,-2.8229973914e-11
3.3720000000e+00,-2.8128388507e-11
3.3760000000e+00,-2.8166358135e-11
3.3800000000e+00,-2.8129831797e-11
3.3840000000e+00,-2.8260171980e-11
3.3880000000e+00,-2.7888247267e-11
3.3920000000e+00,-2.8164914845e-11
3.3960000000e+00,-2.8193669621e-11
3.4000000000e+00,-2.8443247757e-11
3.4040000000e+00,-2.8017477227e-11
3.4080000000e+00,-2.8521629503e-11
3.4120000000e+00,-2.8150037856e-11
3.4160000000e+00,-2.8052893342e-11
3.4200000000e+00,-2.8244184769e-11
3.4240000000e+00,-2.8282487463e-11
3.4280000000e+00,-2.7954083492e-11
3.4320000000e+00,-2.8181457168e-11
3.4360000000e+00,-2.8069102598e-11
3.4400000000e+00,-2.8312463485e-11
3.4440000000e+00,-2.8015367803e-11
3.4480000000e+00,-2.7873925390e-11
3.4520000000e+00,-2.8356206272e-11
3.4560000000e+00,-2.8338664748e-11
3.4600000000e+00,-2.7834956562e-11
3.4640000000e+00,-2.8222646442e-11
3.4680000000e+00,-2.8150815012e-11
3.4720000000e+00,-2.7861157825e-11
3.4760000000e+00,-2.7821078774e-11
3.4800000000e+00,-2.8271607277e-11
3.4840000000e+00,-2.8317237444e-11
3.4880000000e+00,-2.8198332558e-11
3.4920000000e+00,-2.7928548363e-11
3.4960000000e+00,-2.8203328561e-11
3.5000000000e+00,-2.8126834195e-11
3.5040000000e+00,-2.8167468358e-11
3.5080000000e+00,-2.7883806375e-11
3.5120000000e+00,-2.8198665625e-11
3.5160000000e+00,-2.8216207149e-11
3.5200000000e+00,-2.8177460365e-11
3.5240000000e+00,-2.7868041208e-11
3.5280000000e+00,-2.7756685839e-11
3.5320000000e+00,-2.8083757542e-11
3.5360000000e+00,-2.8181124101e-11
3.5400000000e+00,-2.8062108193e-11
3.5440000000e+00,-2.8194446777e-11
3.5480000000e+00,-2.8137714381e-11
3.5520000000e+00,-2.7904900612e-11
3.5560000000e+00,-2.7964075500e-11
3.5600000000e+00,-2.8101521110e-11
3.5640000000e+00,-2.8103519512e-11
3.5680000000e+00,-2.8210767056e-11
3.5720000000e+00,-2.7754465393e-11
3.5760000000e+00,-2.8112512318e-11
3.5800000000e+00,-2.8161362131e-11
3.5840000000e+00,-2.8142044251e-11
3.5880000000e+00,-2.8068214419e-11
3.5920000000e+00,-2.7952529180e-11
3.5960000000e+00,-2.8036684085e-11
3.6000000000e+00,-2.8106295069e-11
3.6040000000e+00,-2.7947644199e-11
3.6080000000e+00,-2.8028801502e-11
3.6120000000e+00,-2.7908675371e-11
3.6160000000e+00,-2.8055002765e-11
3.6200000000e+00,-2.8027358212e-11
3.6240000000e+00,-2.8065771929e-11
3.6280000000e+00,-2.8183899659e-11
3.6320000000e+00,-2.7940649794e-11
3.6360000000e+00,-2.7804092362e-11
3.6400000000e+00,-2.8014923714e-11
3.6440000000e+00,-2.7904678568e-11
3.6480000000e+00,-2.8168800625e-11
3.6520000000e+00,-2.7684077253e-11
3.6560000000e+00,-2.8055446855e-11
3.6600000000e+00,-2.7931990054e-11
3.6640000000e+00,-2.8009483621e-11
3.6680000000e+00,-2.8073543490e-11
3.6720000000e+00,-2.8138491537e-11
3.6760000000e+00,-2.8216651238e-11
3.6800000000e+00,-2.8094970794e-11
3.6840000000e+00,-2.7786772883e-11
3.6880000000e+00,-2.7987168139e-11
3.6920000000e+00,-2.8027691279e-11
3.6960000000e+00,-2.7921998047e-11
3.7000000000e+00,-2.8138158470e-11
3.7040000000e+00,-2.7780000522e-11
3.7080000000e+00,-2.7997715257e-11
3.7120000000e+00,-2.8350211068e-11
3.7160000000e+00,-2.7713942252e-11
3.7200000000e+00,-2.7921553958e-11
3.7240000000e+00,-2.8076541092e-11
3.7280000000e+00,-2.8192892465e-11
3.7320000000e+00,-2.7828850335e-11
3.7360000000e+00,-2.7679858405e-11
3.7400000000e+00,-2.7987279161e-11
3.7440000000e+00,-2.8081981185e-11
3.7480000000e+00,-2.7977620221e-11
3.7520000000e+00,-2.7914559553e-11
3.7560000000e+00,-2.7906787992e-11
3.7600000000e+00,-2.7967295146e-11
3.7640000000e+00,-2.7882363085e-11
3.7680000000e+00,-2.8120394902e-11
3.7720000000e+00,-2.8011926112e-11
3.7760000000e+00,-2.7798319202e-11
3.7800000000e+00,-2.7947644199e-11
3.7840000000e+00,-2.8018809495e-11
3.7880000000e+00,-2.7797097957e-11
3.7920000000e+00,-2.8206326164e-11
3.7960000000e+00,-2.7894908605e-11
3.8000000000e+00,-2.8013369402e-11
3.8040000000e+00,-2.7893243271e-11
3.8080000000e+00,-2.8002600239e-11
3.8120000000e+00,-2.7672641956e-11
3.8160000000e+00,-2.7826185800e-11
3.8200000000e+00,-2.7794433421e-11
3.8240000000e+00,-2.8045787914e-11
3.8280000000e+00,-2.7911783995e-11
3.8320000000e+00,-2.7859825558e-11
3.8360000000e+00,-2.8130942020e-11
3.8400000000e+00,-2.7829627491e-11
3.8440000000e+00,-2.7878033215e-11
3.8480000000e+00,-2.7835067584e-11
3.8520000000e+00,-2.7941426950e-11
3.8560000000e+00,-2.7756019705e-11
3.8600000000e+00,-2.7974289551e-11
3.8640000000e+00,-2.7927438140e-11
3.8680000000e+00,-2.7628455079e-11
3.8720000000e+00,-2.8000823882e-11
3.8760000000e+00,-2.8148372522e-11
3.8800000000e+00,-2.7629343258e-11
3.8840000000e+00,-2.7821633886e-11
3.8880000000e+00,-2.7829072380e-11
3.8920000000e+00,-2.7892688159e-11
3.8960000000e+00,-2.7570390415e-11
3.9000000000e+00,-2.8013369402e-11
3.9040000000e+00,-2.8097413285e-11
3.9080000000e+00,-2.8063551483e-11
3.9120000000e+00,-2.7698066063e-11
3.9160000000e+00,-2.7923108270e-11
3.9200000000e+00,-2.7843505279e-11
3.9240000000e+00,-2.7698954241e-11
3.9280000000e+00,-2.7731150709e-11
3.9320000000e+00,-2.8180124900e-11
3.9360000000e+00,-2.7922997248e-11
3.9400000000e+00,-2.7654545320e-11
3.9440000000e+00,-2.7616131604e-11
3.9480000000e+00,-2.8048452450e-11
3.9520000000e+00,-2.7827629090e-11
3.9560000000e+00,-2.7876811970e-11
3.9600000000e+00,-2.7527202739e-11
3.9640000000e+00,-2.7928992452e-11
3.9680000000e+00,-2.7958635407e-11
3.9720000000e+00,-2.7629454280e-11
3.9760000000e+00,-2.7864599517e-11
3.9800000000e+00,-2.7767566024e-11
3.9840000000e+00,-2.7579050155e-11
3.9880000000e+00,-2.7995161744e-11
3.9920000000e+00,-2.7891688958e-11
3.9960000000e+00,-2.7737034891e-11
4.0000000000e+00,-2.7771895894e-11
4.0040000000e+00,-2.8009927711e-11
4.0080000000e+00,-2.8009039532e-11
4.0120000000e+00,-2.7783220169e-11
4.0160000000e+00,-2.7800206581e-11
4.0200000000e+00,-2.7618574094e-11
4.0240000000e+00,-2.7706725803e-11
4.0280000000e+00,-2.7850610707e-11
4.0320000000e+00,-2.7608471065e-11
4.0360000000e+00,-2.7903457323e-11
4.0400000000e+00,-2.7612023779e-11
4.0440000000e+00,-2.7884028420e-11
4.0480000000e+00,-2.7823965354e-11
4.0520000000e+00,-2.7899238475e-11
4.0560000000e+00,-2.7669089242e-11
4.0600000000e+00,-2.7601254615e-11
4.0640000000e+00,-2.7936097879e-11
4.0680000000e+00,-2.7778113143e-11
4.0720000000e+00,-2.7822411042e-11
4.0760000000e+00,-2.7855273643e-11
4.0800000000e+00,-2.7661983815e-11
4.0840000000e+00,-2.7711277717e-11
4.0880000000e+00,-2.7788771284e-11
4.0920000000e+00,-2.7680746584e-11
4.0960000000e+00,-2.7854940576e-11
4.1000000000e+00,-2.7869928587e-11
4.1040000000e+00,-2.7511992684e-11
4.1080000000e+00,-2.7930990854e-11
4.1120000000e+00,-2.7776336786e-11
4.1160000000e+00,-2.7743141118e-11
4.1200000000e+00,-2.7617352849e-11
4.1240000000e+00,-2.7640001399e-11
4.1280000000e+00,-2.7824076376e-11
4.1320000000e+00,-2.7955859849e-11
4.1360000000e+00,-2.7820967752e-11
4.1400000000e+00,-2.7660096436e-11
4.1440000000e+00,-2.7714275319e-11
4.1480000000e+00,-2.7541746661e-11
4.1520000000e+00,-2.7837954164e-11
4.1560000000e+00,-2.7707058869e-11
4.1600000000e+00,-2.7616797738e-11
4.1640000000e+00,-2.8035240796e-11
4.1680000000e+00,-2.7611468667e-11
4.1720000000e+00,-2.7496005472e-11
4.1760000000e+00,-2.7928881430e-11
4.1800000000e+00,-2.8014590647e-11
4.1840000000e+00,-2.7538749059e-11
4.1880000000e+00,-2.7651214651e-11
4.1920000000e+00,-2.7456148466e-11
4.1960000000e+00,-2.8104074623e-11
4.2000000000e+00,-2.7788660262e-11
4.2040000000e+00,-2.7660096436e-11
4.2080000000e+00,-2.7504998279e-11
4.2120000000e+00,-2.7790769686e-11
4.2160000000e+00,-2.7848612305e-11
4.2200000000e+00,-2.7919555556e-11
4.2240000000e+00,-2.7561841698e-11
4.2280000000e+00,-2.7698288108e-11
4.2320000000e+00,-2.7660429502e-11
4.2360000000e+00,-2.7460922425e-11
4.2400000000e+00,-2.7568503036e-11
4.2440000000e+00,-2.7768454203e-11
4.2480000000e+00,-2.7619684317e-11
4.2520000000e+00,-2.7590263407e-11
4.2560000000e+00,-2.7693181082e-11
4.2600000000e+00,-2.7942093084e-11
4.2640000000e+00,-2.7440494321e-11
4.2680000000e+00,-2.7793323198e-11
4.2720000000e+00,-2.7649660339e-11
4.2760000000e+00,-2.7932656188e-11
4.2800000000e+00,-2.7518098911e-11
4.2840000000e+00,-2.7556512627e-11
4.2880000000e+00,-2.7606139597e-11
4.2920000000e+00,-2.7680635561e-11
4.2960000000e+00,-2.7792990132e-11
4.3000000000e+00,-2.7729152308e-11
4.3040000000e+00,-2.7729818441e-11
4.3080000000e+00,-2.7808311209e-11
4.3120000000e+00,-2.7523205937e-11
4.3160000000e+00,-2.7569613259e-11
4.3200000000e+00,-2.7506441569e-11
4.3240000000e+00,-2.7574054151e-11
4.3280000000e+00,-2.7785773682e-11
4.3320000000e+00,-2.7700175487e-11
4.3360000000e+00,-2.7557622850e-11
4.3400000000e+00,-2.7826851934e-11
4.3440000000e+00,-2.7838065186e-11
4.3480000000e+00,-2.7377877743e-11
4.3520000000e+00,-2.7595814522e-11
4.3560000000e+00,-2.7823743309e-11
4.3600000000e+00,-2.7619573295e-11
4.3640000000e+00,-2.7678748182e-11
4.3680000000e+00,-2.7560176363e-11
4.3720000000e+00,-2.7504221123e-11
4.3760000000e+00,-2.7751578813e-11
4.3800000000e+00,-2.7633118016e-11
4.3840000000e+00,-2.7616908760e-11
4.3880000000e+00,-2.7716606787e-11
4.3920000000e+00,-2.7717828033e-11
4.3960000000e+00,-2.7406521497e-11
4.4000000000e+00,-2.7705171490e-11
4.4040000000e+00,-2.7717605988e-11
4.4080000000e+00,-2.7457480734e-11
4.4120000000e+00,-2.7392199620e-11
4.4160000000e+00,-2.7762792065e-11
4.4200000000e+00,-2.7672752978e-11
4.4240000000e+00,-2.7590485452e-11
4.4280000000e+00,-2.7301272354e-11
4.4320000000e+00,-2.7500890454e-11
4.4360000000e+00,-2.7747582010e-11
4.4400000000e+00,-2.7827629090e-11
4.4440000000e+00,-2.7526314561e-11
4.4480000000e+00,-2.7539415193e-11
4.4520000000e+00,-2.7652879986e-11
4.4560000000e+00,-2.7651991807e-11
4.4600000000e+00,-2.7550406401e-11
4.4640000000e+00,-2.7816193793e-11
4.4680000000e+00,-2.7552848891e-11
4.4720000000e+00,-2.7455815399e-11
4.4760000000e+00,-2.7538415992e-11
4.4800000000e+00,-2.7586266604e-11
4.4840000000e+00,-2.7385316237e-11
4.4880000000e+00,-2.7858382268e-11
4.4920000000e+00,-2.7654545320e-11
4.4960000000e+00,-2.7468916031e-11
4.5000000000e+00,-2.7542190750e-11
4.5040000000e+00,-2.7659985413e-11
4.5080000000e+00,-2.7381208412e-11
4.5120000000e+00,-2.7855717732e-11
4.5160000000e+00,-2.7505220324e-11
4.5200000000e+00,-2.7479241105e-11
4.5240000000e+00,-2.7337021535e-11
4.5280000000e+00,-2.7546298575e-11
4.5320000000e+00,-2.7437940808e-11
4.5360000000e+00,-2.7707391936e-11
4.5400000000e+00,-2.7458479934e-11
4.5440000000e+00,-2.7613689113e-11
4.5480000000e+00,-2.7504554190e-11
4.5520000000e+00,-2.7371105382e-11
4.5560000000e+00,-2.7454039042e-11
4.5600000000e+00,-2.7539637237e-11
4.5640000000e+00,-2.7640556510e-11
4.5680000000e+00,-2.7770452604e-11
4.5720000000e+00,-2.7487234711e-11
4.5760000000e+00,-2.7486679599e-11
4.5800000000e+00,-2.7327029528e-11
4.5840000000e+00,-2.7703728200e-11
4.5880000000e+00,-2.7265856239e-11
4.5920000000e+00,-2.7618018983e-11
4.5960000000e+00,-2.7408963987e-11
4.6000000000e+00,-2.7789215373e-11
4.6040000000e+00,-2.7407520697e-11
4.6080000000e+00,-2.7413737946e-11
4.6120000000e+00,-2.7594149188e-11
4.6160000000e+00,-2.7734037289e-11
4.6200000000e+00,-2.7392310642e-11
4.6240000000e+00,-2.7491453558e-11
4.6280000000e+00,-2.7362334620e-11
4.6320000000e+00,-2.7473356923e-11
4.6360000000e+00,-2.7609803332e-11
4.6400000000e+00,-2.7557955917e-11
4.6440000000e+00,-2.7330471219e-11
4.6480000000e+00,-2.7395752333e-11
4.6520000000e+00,-2.7539748260e-11
4.6560000000e+00,-2.7320368190e-11
4.6600000000e+00,-2.7433055827e-11
4.6640000000e+00,-2.7663760171e-11
4.6680000000e+00,-2.7343349807e-11
4.6720000000e+00,-2.7622015786e-11
4.6760000000e+00,-2.7376212408e-11
4.6800000000e+00,-2.7755797660e-11
4.6840000000e+00,-2.7409852166e-11
4.6880000000e+00,-2.7260527169e-11
4.6920000000e+00,-2.7321811480e-11
4.6960000000e+00,-2.7606361641e-11
4.7000000000e+00,-2.7445046236e-11
4.7040000000e+00,-2.7533642033e-11
4.7080000000e+00,-2.7430058225e-11
4.7120000000e+00,-2.7375324230e-11
4.7160000000e+00,-2.7382429657e-11
4.7200000000e+00,-2.7464697183e-11
4.7240000000e+00,-2.7407409675e-11
4.7280000000e+00,-2.7224222876e-11
4.7320000000e+00,-2.7382873746e-11
4.7360000000e+00,-2.7441604544e-11
4.7400000000e+00,-2.7413737946e-11
4.7440000000e+00,-2.7539970304e-11
4.7480000000e+00,-2.7378543876e-11
4.7520000000e+00,-2.7397195623e-11
4.7560000000e+00,-2.7382207612e-11
4.7600000000e+00,-2.7573276995e-11
4.7640000000e+00,-2.7529645230e-11
4.7680000000e+00,-2.7264301927e-11
4.7720000000e+00,-2.7472024655e-11
4.7760000000e+00,-2.7484348131e-11
4.7800000000e+00,-2.7313928896e-11
4.7840000000e+00,-2.7201796371e-11
4.7880000000e+00,-2.7160940164e-11
4.7920000000e+00,-2.7431723559e-11
4.7960000000e+00,-2.7345348208e-11
4.8000000000e+00,-2.7597257812e-11
4.8040000000e+00,-2.7745361564e-11
4.8080000000e+00,-2.7120861112e-11
4.8120000000e+00,-2.7328361796e-11
4.8160000000e+00,-2.7472024655e-11
4.8200000000e+00,-2.7564506233e-11
4.8240000000e+00,-2.7619462273e-11
4.8280000000e+00,-2.7194468899e-11
4.8320000000e+00,-2.7440383299e-11
4.8360000000e+00,-2.7460034246e-11
4.8400000000e+00,-2.7267410552e-11
4.8440000000e+00,-2.7102209366e-11
4.8480000000e+00,-2.7432833782e-11
4.8520000000e+00,-2.7362778710e-11
4.8560000000e+00,-2.7359781107e-11
4.8600000000e+00,-2.7437163652e-11
4.8640000000e+00,-2.7153501669e-11
4.8680000000e+00,-2.7430613336e-11
4.8720000000e+00,-2.7600366437e-11
4.8760000000e+00,-2.7448376905e-11
4.8800000000e+00,-2.7214674958e-11
4.8840000000e+00,-2.7367330624e-11
4.8880000000e+00,-2.7237545552e-11
4.8920000000e+00,-2.7292723637e-11
4.8960000000e+00,-2.7319146945e-11
4.9000000000e+00,-2.7102431410e-11
4.9040000000e+00,-2.7110313994e-11
4.9080000000e+00,-2.7356117371e-11
4.9120000000e+00,-2.7397750735e-11
4.9160000000e+00,-2.7476243503e-11
4.9200000000e+00,-2.7376878542e-11
4.9240000000e+00,-2.7567725880e-11
4.9280000000e+00,-2.7152280424e-11
4.9320000000e+00,-2.7280733228e-11
4.9360000000e+00,-2.7511326550e-11
4.9400000000e+00,-2.7402635716e-11
4.9440000000e+00,-2.7194690944e-11
4.9480000000e+00,-2.7355562260e-11
4.9520000000e+00,-2.7216451315e-11
4.9560000000e+00,-2.7244762002e-11
4.9600000000e+00,-2.7454150064e-11
4.9640000000e+00,-2.7175151018e-11
4.9680000000e+00,-2.7103208566e-11
4.9720000000e+00,-2.7478352926e-11
4.9760000000e+00,-2.7177371464e-11
4.9800000000e+00,-2.7122748492e-11
4.9840000000e+00,-2.7554847293e-11
4.9880000000e+00,-2.7577162776e-11
4.9920000000e+00,-2.6975643941e-11
4.9960000000e+00,-2.7127522451e-11
5.0000000000e+00,-2.7591040563e-11
5.0040000000e+00,-2.7469693187e-11
5.0080000000e+00,-2.7231883415e-11
5.0120000000e+00,-2.7117308399e-11
5.0160000000e+00,-2.7139623882e-11
5.0200000000e+00,-2.7539193148e-11
5.0240000000e+00,-2.7419511106e-11
5.0280000000e+00,-2.7020941040e-11
5.0320000000e+00,-2.7038593586e-11
5.0360000000e+00,-2.7485791421e-11
5.0400000000e+00,-2.7238988842e-11
5.0440000000e+00,-2.6992963420e-11
5.0480000000e+00,-2.7442825790e-11
5.0520000000e+00,-2.7237989642e-11
5.0560000000e+00,-2.7072899478e-11
5.0600000000e+00,-2.7415958392e-11
5.0640000000e+00,-2.7370661293e-11
5.0680000000e+00,-2.7404412073e-11
5.0720000000e+00,-2.7076119125e-11
5.0760000000e+00,-2.7307933692e-11
5.0800000000e+00,-2.7203683750e-11
5.0840000000e+00,-2.7231106259e-11
5.0880000000e+00,-2.6948110410e-11
5.0920000000e+00,-2.7278179715e-11
5.0960000000e+00,-2.7323809881e-11
5.1000000000e+00,-2.7098989719e-11
5.1040000000e+00,-2.7070790054e-11
5.1080000000e+00,-2.7252866630e-11
5.1120000000e+00,-2.7203128639e-11
5.1160000000e+00,-2.7162272431e-11
5.1200000000e+00,-2.7370661293e-11
5.1240000000e+00,-2.7386537482e-11
5.1280000000e+00,-2.6995516933e-11
5.1320000000e+00,-2.6893043348e-11
5.1360000000e+00,-2.7091773269e-11
5.1400000000e+00,-2.7377655698e-11
5.1440000000e+00,-2.7081559217e-11
5.1480000000e+00,-2.7126301205e-11
5.1520000000e+00,-2.6842417178e-11
5.1560000000e+00,-2.7152391446e-11
5.1600000000e+00,-2.7387758728e-11
5.1640000000e+00,-2.7333468822e-11
5.1680000000e+00,-2.7230218080e-11
5.1720000000e+00,-2.7091329180e-11
5.1760000000e+00,-2.7156832338e-11
5.1800000000e+00,-2.7212676557e-11
5.1840000000e+00,-2.7044477768e-11
5.1880000000e+00,-2.7347013543e-11
5.1920000000e+00,-2.7224444921e-11
5.1960000000e+00,-2.7144175796e-11
5.2000000000e+00,-2.7346569453e-11
5.2040000000e+00,-2.7162827543e-11
5.2080000000e+00,-2.7288060700e-11
5.2120000000e+00,-2.7052804441e-11
5.2160000000e+00,-2.6925128793e-11
5.2200000000e+00,-2.7145730108e-11
5.2240000000e+00,-2.7044810835e-11
5.2280000000e+00,-2.7318147744e-11
5.2320000000e+00,-2.7069235742e-11
5.2360000000e+00,-2.7219893006e-11
5.2400000000e+00,-2.6874613646e-11
5.2440000000e+00,-2.7182589513e-11
5.2480000000e+00,-2.7020607973e-11
5.2520000000e+00,-2.7310487205e-11
5.2560000000e+00,-2.7156055182e-11
5.2600000000e+00,-2.7252755608e-11
5.2640000000e+00,-2.6931123998e-11
5.2680000000e+00,-2.7113644663e-11
5.2720000000e+00,-2.7131519253e-11
5.2760000000e+00,-2.6997404312e-11
5.2800000000e+00,-2.7179369866e-11
5.2840000000e+00,-2.7008284498e-11
5.2880000000e+00,-2.7178925777e-11
5.2920000000e+00,-2.7250202095e-11
5.2960000000e+00,-2.7007063252e-11
5.3000000000e+00,-2.7145286019e-11
5.3040000000e+00,-2.7222446519e-11
5.3080000000e+00,-2.7252200496e-11
5.3120000000e+00,-2.7019830817e-11
5.3160000000e+00,-2.6993074442e-11
5.3200000000e+00,-2.6957547306e-11
5.3240000000e+00,-2.7153945759e-11
5.3280000000e+00,-2.6912805318e-11
5.3320000000e+00,-2.7384317036e-11
5.3360000000e+00,-2.7216895404e-11
5.3400000000e+00,-2.7105984124e-11
5.3440000000e+00,-2.7064239738e-11
5.3480000000e+00,-2.6877611248e-11
5.3520000000e+00,-2.7013835613e-11
5.3560000000e+00,-2.7030822025e-11
5.3600000000e+00,-2.7169266836e-11
5.3640000000e+00,-2.7214452913e-11
5.3680000000e+00,-2.7179702933e-11
5.3720000000e+00,-2.7078006504e-11
5.3760000000e+00,-2.7377100587e-11
5.3800000000e+00,-2.6725399671e-11
5.3840000000e+00,-2.7182589513e-11
5.3880000000e+00,-2.6942670317e-11
5.3920000000e+00,-2.7155500071e-11
5.3960000000e+00,-2.7151614290e-11
5.4000000000e+00,-2.7171709327e-11
5.4040000000e+00,-2.7001401115e-11
5.4080000000e+00,-2.7108093548e-11
5.4120000000e+00,-2.7050361950e-11
5.4160000000e+00,-2.6841195933e-11
5.4200000000e+00,-2.6947999388e-11
5.4240000000e+00,-2.7384094992e-11
5.4280000000e+00,-2.7025270910e-11
5.4320000000e+00,-2.7021718196e-11
5.4360000000e+00,-2.7158719718e-11
5.4400000000e+00,-2.7222224475e-11
5.4440000000e+00,-2.6997515334e-11
5.4480000000e+00,-2.6725288649e-11
5.4520000000e+00,-2.7099988920e-11
5.4560000000e+00,-2.7453150864e-11
5.4600000000e+00,-2.6888269389e-11
5.4640000000e+00,-2.7009283698e-11
5.4680000000e+00,-2.7147395443e-11
5.4720000000e+00,-2.7088553622e-11
5.4760000000e+00,-2.6617708038e-11
5.4800000000e+00,-2.7112423417e-11
5.4840000000e+00,-2.6994073643e-11
5.4880000000e+00,-2.7185143026e-11
5.4920000000e+00,-2.6788793406e-11
5.4960000000e+00,-2.6727509095e-11
5.5000000000e+00,-2.7014945836e-11
5.5040000000e+00,-2.6980973011e-11
