N,H_over_H0
3.4760000000e+00,8.2705411848e-01
3.4800000000e+00,8.2705404659e-01
3.4840000000e+00,8.2705397554e-01
3.4880000000e+00,8.2705390531e-01
3.4920000000e+00,8.2705383589e-01
3.4960000000e+00,8.2705376728e-01
3.5000000000e+00,8.2705369947e-01
3.5040000000e+00,8.2705363244e-01
3.5080000000e+00,8.2705356619e-01
3.5120000000e+00,8.2705350071e-01
3.5160000000e+00,8.2705343599e-01
3.5200000000e+00,8.2705337202e-01
3.5240000000e+00,8.2705330879e-01
3.5280000000e+00,8.2705324629e-01
3.5320000000e+00,8.2705318452e-01
3.5360000000e+00,8.2705312347e-01
3.5400000000e+00,8.2705306312e-01
3.5440000000e+00,8.2705300347e-01
3.5480000000e+00,8.2705294451e-01
3.5520000000e+00,8.2705288624e-01
3.5560000000e+00,8.2705282864e-01
3.5600000000e+00,8.2705277170e-01
3.5640000000e+00,8.2705271543e-01
3.5680000000e+00,8.2705265980e-01
3.5720000000e+00,8.2705260482e-01
3.5760000000e+00,8.2705255048e-01
3.5800000000e+00,8.2705249676e-01
3.5840000000e+00,8.2705244367e-01
3.5880000000e+00,8.2705239119e-01
3.5920000000e+00,8.2705233931e-01
3.5960000000e+00,8.2705228804e-01
3.6000000000e+00,8.2705223735e-01
3.6040000000e+00,8.2705218726e-01
3.6080000000e+00,8.2705213774e-01
3.6120000000e+00,8.2705208879e-01
3.6160000000e+00,8.2705204041e-01
3.6200000000e+00,8.2705199259e-01
3.6240000000e+00,8.2705194532e-01
3.6280000000e+00,8.2705189859e-01
3.6320000000e+00,8.2705185240e-01
3.6360000000e+00,8.2705180675e-01
3.6400000000e+00,8.2705176162e-01
3.6440000000e+00,8.2705171701e-01
3.6480000000e+00,8.2705167292e-01
3.6520000000e+00,8.2705162933e-01
3.6560000000e+00,8.2705158625e-01
3.6600000000e+00,8.2705154366e-01
3.6640000000e+00,8.2705150157e-01
3.6680000000e+00,8.2705145995e-01
3.6720000000e+00,8.2705141882e-01
3.6760000000e+00,8.2705137816e-01
3.6800000000e+00,8.2705133797e-01
3.6840000000e+00,8.2705129824e-01
3.6880000000e+00,8.2705125897e-01
3.6920000000e+00,8.2705122014e-01
3.6960000000e+00,8.2705118177e-01
3.7000000000e+00,8.2705114383e-01
3.7040000000e+00,8.2705110633e-01
3.7080000000e+00,8.2705106927e-01
3.7120000000e+00,8.2705103262e-01
3.7160000000e+00,8.2705099640e-01
3.7200000000e+00,8.2705096060e-01
3.7240000000e+00,8.2705092520e-01
3.7280000000e+00,8.2705089021e-01
3.7320000000e+00,8.2705085562e-01
3.7360000000e+00,8.2705082143e-01
3.7400000000e+00,8.2705078763e-01
3.7440000000e+00,8.2705075422e-01
3.7480000000e+00,8.2705072119e-01
3.7520000000e+00,8.2705068854e-01
3.7560000000e+00,8.2705065626e-01
3.7600000000e+00,8.2705062435e-01
3.7640000000e+00,8.2705059281e-01
3.7680000000e+00,8.2705056162e-01
3.7720000000e+00,8.2705053080e-01
3.7760000000e+00,8.2705050032e-01
3.7800000000e+00,8.2705047020e-01
3.7840000000e+00,8.2705044042e-01
3.7880000000e+00,8.2705041098e-01
3.7920000000e+00,8.2705038187e-01
3.7960000000e+00,8.2705035310e-01
3.8000000000e+00,8.2705032466e-01
3.8040000000e+00,8.2705029654e-01
3.8080000000e+00,8.2705026874e-01
3.8120000000e+00,8.2705024125e-01
3.8160000000e+00,8.2705021409e-01
3.8200000000e+00,8.2705018723e-01
3.8240000000e+00,8.2705016067e-01
3.8280000000e+00,8.2705013442e-01
3.8320000000e+00,8.2705010847e-01
3.8360000000e+00,8.2705008281e-01
3.8400000000e+00,8.2705005745e-01
3.8440000000e+00,8.2705003237e-01
3.8480000000e+00,8.2705000758e-01
3.8520000000e+00,8.2704998307e-01
3.8560000000e+00,8.2704995884e-01
3.8600000000e+00,8.2704993488e-01
3.8640000000e+00,8.2704991120e-01
3.8680000000e+00,8.2704988778e-01
3.8720000000e+00,8.2704986464e-01
3.8760000000e+00,8.2704984175e-01
3.8800000000e+00,8.2704981912e-01
3.8840000000e+00,8.2704979675e-01
3.8880000000e+00,8.2704977463e-01
3.8920000000e+00,8.2704975276e-01
3.8960000000e+00,8.2704973114e-01
3.9000000000e+00,8.2704970977e-01
3.9040000000e+00,8.2704968864e-01
3.9080000000e+00,8.2704966774e-01
3.9120000000e+00,8.2704964708e-01
3.9160000000e+00,8.2704962666e-01
3.9200000000e+00,8.2704960646e-01
3.9240000000e+00,8.2704958650e-01
3.9280000000e+00,8.2704956676e-01
3.9320000000e+00,8.2704954724e-01
3.9360000000e+00,8.2704952794e-01
3.9400000000e+00,8.2704950886e-01
3.9440000000e+00,8.2704948999e-01
3.9480000000e+00,8.2704947134e-01
3.9520000000e+00,8.2704945290e-01
3.9560000000e+00,8.2704943466e-01
3.9600000000e+00,8.2704941663e-01
3.9640000000e+00,8.2704939880e-01
3.9680000000e+00,8.2704938117e-01
3.9720000000e+00,8.2704936374e-01
3.9760000000e+00,8.2704934651e-01
3.9800000000e+00,8.2704932947e-01
3.9840000000e+00,8.2704931262e-01
3.9880000000e+00,8.2704929596e-01
3.9920000000e+00,8.2704927949e-01
3.9960000000e+00,8.2704926320e-01
4.0000000000e+00,8.2704924709e-01
4.0040000000e+00,8.2704923116e-01
4.0080000000e+00,8.2704921541e-01
4.0120000000e+00,8.2704919984e-01
4.0160000000e+00,8.2704918444e-01
4.0200000000e+00,8.2704916922e-01
4.0240000000e+00,8.2704915416e-01
4.0280000000e+00,8.2704913927e-01
4.0320000000e+00,8.2704912455e-01
4.0360000000e+00,8.2704910999e-01
4.0400000000e+00,8.2704909560e-01
4.0440000000e+00,8.2704908136e-01
4.0480000000e+00,8.2704906728e-01
4.0520000000e+00,8.2704905336e-01
4.0560000000e+00,8.2704903959e-01
4.0600000000e+00,8.2704902598e-01
4.0640000000e+00,8.2704901252e-01
4.0680000000e+00,8.2704899921e-01
4.0720000000e+00,8.2704898604e-01
4.0760000000e+00,8.2704897302e-01
4.0800000000e+00,8.2704896015e-01
4.0840000000e+00,8.2704894742e-01
4.0880000000e+00,8.2704893482e-01
4.0920000000e+00,8.2704892237e-01
4.0960000000e+00,8.2704891006e-01
4.1000000000e+00,8.2704889788e-01
4.1040000000e+00,8.2704888584e-01
4.1080000000e+00,8.2704887393e-01
4.1120000000e+00,8.2704886215e-01
4.1160000000e+00,8.2704885050e-01
4.1200000000e+00,8.2704883897e-01
4.1240000000e+00,8.2704882758e-01
4.1280000000e+00,8.2704881631e-01
4.1320000000e+00,8.2704880517e-01
4.1360000000e+00,8.2704879414e-01
4.1400000000e+00,8.2704878324e-01
4.1440000000e+00,8.2704877246e-01
4.1480000000e+00,8.2704876179e-01
4.1520000000e+00,8.2704875125e-01
4.1560000000e+00,8.2704874081e-01
4.1600000000e+00,8.2704873050e-01
4.1640000000e+00,8.2704872029e-01
4.1680000000e+00,8.2704871020e-01
4.1720000000e+00,8.2704870022e-01
4.1760000000e+00,8.2704869034e-01
4.1800000000e+00,8.2704868058e-01
4.1840000000e+00,8.2704867092e-01
4.1880000000e+00,8.2704866136e-01
4.1920000000e+00,8.2704865191e-01
4.1960000000e+00,8.2704864256e-01
4.2000000000e+00,8.2704863331e-01
4.2040000000e+00,8.2704862417e-01
4.2080000000e+00,8.2704861512e-01
4.2120000000e+00,8.2704860617e-01
4.2160000000e+00,8.2704859732e-01
4.2200000000e+00,8.2704858856e-01
4.2240000000e+00,8.2704857990e-01
4.2280000000e+00,8.2704857133e-01
4.2320000000e+00,8.2704856286e-01
4.2360000000e+00,8.2704855448e-01
4.2400000000e+00,8.2704854618e-01
4.2440000000e+00,8.2704853798e-01
4.2480000000e+00,8.2704852986e-01
4.2520000000e+00,8.2704852183e-01
4.2560000000e+00,8.2704851389e-01
4.2600000000e+00,8.2704850603e-01
4.2640000000e+00,8.2704849826e-01
4.2680000000e+00,8.2704849057e-01
4.2720000000e+00,8.2704848296e-01
4.2760000000e+00,8.2704847544e-01
4.2800000000e+00,8.2704846799e-01
4.2840000000e+00,8.2704846062e-01
4.2880000000e+00,8.2704845334e-01
4.2920000000e+00,8.2704844613e-01
4.2960000000e+00,8.2704843899e-01
4.3000000000e+00,8.2704843194e-01
4.3040000000e+00,8.2704842495e-01
4.3080000000e+00,8.2704841805e-01
4.3120000000e+00,8.2704841121e-01
4.3160000000e+00,8.2704840445e-01
4.3200000000e+00,8.2704839776e-01
4.3240000000e+00,8.2704839114e-01
4.3280000000e+00,8.2704838459e-01
4.3320000000e+00,8.2704837811e-01
4.3360000000e+00,8.2704837169e-01
4.3400000000e+00,8.2704836535e-01
4.3440000000e+00,8.2704835907e-01
4.3480000000e+00,8.2704835286e-01
4.3520000000e+00,8.2704834671e-01
4.3560000000e+00,8.2704834063e-01
4.3600000000e+00,8.2704833461e-01
4.3640000000e+00,8.2704832865e-01
4.3680000000e+00,8.2704832276e-01
4.3720000000e+00,8.2704831693e-01
4.3760000000e+00,8.2704831116e-01
4.3800000000e+00,8.2704830544e-01
4.3840000000e+00,8.2704829979e-01
4.3880000000e+00,8.2704829420e-01
4.3920000000e+00,8.2704828866e-01
4.3960000000e+00,8.2704828319e-01
4.4000000000e+00,8.2704827777e-01
4.4040000000e+00,8.2704827240e-01
4.4080000000e+00,8.2704826709e-01
4.4120000000e+00,8.2704826184e-01
4.4160000000e+00,8.2704825664e-01
4.4200000000e+00,8.2704825149e-01
4.4240000000e+00,8.2704824640e-01
4.4280000000e+00,8.2704824135e-01
4.4320000000e+00,8.2704823636e-01
4.4360000000e+00,8.2704823143e-01
4.4400000000e+00,8.2704822654e-01
4.4440000000e+00,8.2704822170e-01
4.4480000000e+00,8.2704821691e-01
4.4520000000e+00,8.2704821217e-01
4.4560000000e+00,8.2704820748e-01
4.4600000000e+00,8.2704820283e-01
4.4640000000e+00,8.2704819824e-01
4.4680000000e+00,8.2704819369e-01
4.4720000000e+00,8.2704818918e-01
4.4760000000e+00,8.2704818472e-01
4.4800000000e+00,8.2704818031e-01
4.4840000000e+00,8.2704817594e-01
4.4880000000e+00,8.2704817161e-01
4.4920000000e+00,8.2704816733e-01
4.4960000000e+00,8.2704816309e-01
4.5000000000e+00,8.2704815889e-01
4.5040000000e+00,8.2704815474e-01
4.5080000000e+00,8.2704815063e-01
4.5120000000e+00,8.2704814655e-01
4.5160000000e+00,8.2704814252e-01
4.5200000000e+00,8.2704813853e-01
4.5240000000e+00,8.2704813458e-01
4.5280000000e+00,8.2704813067e-01
4.5320000000e+00,8.2704812679e-01
4.5360000000e+00,8.2704812296e-01
4.5400000000e+00,8.2704811916e-01
4.5440000000e+00,8.2704811540e-01
4.5480000000e+00,8.2704811167e-01
4.5520000000e+00,8.2704810799e-01
4.5560000000e+00,8.2704810434e-01
4.5600000000e+00,8.2704810072e-01
4.5640000000e+00,8.2704809714e-01
4.5680000000e+00,8.2704809360e-01
4.5720000000e+00,8.2704809008e-01
4.5760000000e+00,8.2704808661e-01
4.5800000000e+00,8.2704808317e-01
4.5840000000e+00,8.2704807976e-01
4.5880000000e+00,8.2704807638e-01
4.5920000000e+00,8.2704807304e-01
4.5960000000e+00,8.2704806972e-01
4.6000000000e+00,8.2704806644e-01
4.6040000000e+00,8.2704806320e-01
4.6080000000e+00,8.2704805998e-01
4.6120000000e+00,8.2704805679e-01
4.6160000000e+00,8.2704805364e-01
4.6200000000e+00,8.2704805051e-01
4.6240000000e+00,8.2704804741e-01
4.6280000000e+00,8.2704804435e-01
4.6320000000e+00,8.2704804131e-01
4.6360000000e+00,8.2704803830e-01
4.6400000000e+00,8.2704803532e-01
4.6440000000e+00,8.2704803236e-01
4.6480000000e+00,8.2704802944e-01
4.6520000000e+00,8.2704802654e-01
4.6560000000e+00,8.2704802367e-01
4.6600000000e+00,8.2704802083e-01
4.6640000000e+00,8.2704801801e-01
4.6680000000e+00,8.2704801522e-01
4.6720000000e+00,8.2704801245e-01
4.6760000000e+00,8.2704800971e-01
4.6800000000e+00,8.2704800700e-01
4.6840000000e+00,8.2704800431e-01
4.6880000000e+00,8.2704800164e-01
4.6920000000e+00,8.2704799900e-01
4.6960000000e+00,8.2704799638e-01
4.7000000000e+00,8.2704799379e-01
4.7040000000e+00,8.2704799122e-01
4.7080000000e+00,8.2704798868e-01
4.7120000000e+00,8.2704798615e-01
4.7160000000e+00,8.2704798365e-01
4.7200000000e+00,8.2704798118e-01
4.7240000000e+00,8.2704797872e-01
4.7280000000e+00,8.2704797629e-01
4.7320000000e+00,8.2704797388e-01
4.7360000000e+00,8.2704797149e-01
4.7400000000e+00,8.2704796912e-01
4.7440000000e+00,8.2704796677e-01
4.7480000000e+00,8.2704796445e-01
4.7520000000e+00,8.2704796214e-01
4.7560000000e+00,8.2704795985e-01
4.7600000000e+00,8.2704795759e-01
4.7640000000e+00,8.2704795534e-01
4.7680000000e+00,8.2704795312e-01
4.7720000000e+00,8.2704795091e-01
4.7760000000e+00,8.2704794872e-01
4.7800000000e+00,8.2704794655e-01
4.7840000000e+00,8.2704794441e-01
4.7880000000e+00,8.2704794227e-01
4.7920000000e+00,8.2704794016e-01
4.7960000000e+00,8.2704793807e-01
4.8000000000e+00,8.2704793599e-01
4.8040000000e+00,8.2704793393e-01
4.8080000000e+00,8.2704793189e-01
4.8120000000e+00,8.2704792987e-01
4.8160000000e+00,8.2704792786e-01
4.8200000000e+00,8.2704792587e-01
4.8240000000e+00,8.2704792390e-01
4.8280000000e+00,8.2704792194e-01
4.8320000000e+00,8.2704792000e-01
4.8360000000e+00,8.2704791808e-01
4.8400000000e+00,8.2704791617e-01
4.8440000000e+00,8.2704791427e-01
4.8480000000e+00,8.2704791240e-01
4.8520000000e+00,8.2704791054e-01
4.8560000000e+00,8.2704790869e-01
4.8600000000e+00,8.2704790686e-01
4.8640000000e+00,8.2704790504e-01
4.8680000000e+00,8.2704790324e-01
4.8720000000e+00,8.2704790146e-01
4.8760000000e+00,8.2704789969e-01
4.8800000000e+00,8.2704789793e-01
4.8840000000e+00,8.2704789618e-01
4.8880000000e+00,8.2704789445e-01
4.8920000000e+00,8.2704789274e-01
4.8960000000e+00,8.2704789104e-01
4.9000000000e+00,8.2704788935e-01
4.9040000000e+00,8.2704788767e-01
4.9080000000e+00,8.2704788601e-01
4.9120000000e+00,8.2704788436e-01
4.9160000000e+00,8.2704788272e-01
4.9200000000e+00,8.2704788110e-01
4.9240000000e+00,8.2704787949e-01
4.9280000000e+00,8.2704787789e-01
4.9320000000e+00,8.2704787631e-01
4.9360000000e+00,8.2704787473e-01
4.9400000000e+00,8.2704787317e-01
4.9440000000e+00,8.2704787162e-01
4.9480000000e+00,8.2704787008e-01
4.9520000000e+00,8.2704786856e-01
4.9560000000e+00,8.2704786704e-01
4.9600000000e+00,8.2704786554e-01
4.9640000000e+00,8.2704786405e-01
4.9680000000e+00,8.2704786256e-01
4.9720000000e+00,8.2704786109e-01
4.9760000000e+00,8.2704785963e-01
4.9800000000e+00,8.2704785819e-01
4.9840000000e+00,8.2704785675e-01
4.9880000000e+00,8.2704785532e-01
4.9920000000e+00,8.2704785390e-01
4.9960000000e+00,8.2704785250e-01
5.0000000000e+00,8.2704785110e-01
5.0040000000e+00,8.2704784971e-01
5.0080000000e+00,8.2704784834e-01
5.0120000000e+00,8.2704784697e-01
5.0160000000e+00,8.2704784561e-01
5.0200000000e+00,8.2704784427e-01
5.0240000000e+00,8.2704784293e-01
5.0280000000e+00,8.2704784160e-01
5.0320000000e+00,8.2704784028e-01
5.0360000000e+00,8.2704783897e-01
5.0400000000e+00,8.2704783767e-01
5.0440000000e+00,8.2704783638e-01
5.0480000000e+00,8.2704783510e-01
5.0520000000e+00,8.2704783382e-01
5.0560000000e+00,8.2704783256e-01
5.0600000000e+00,8.2704783130e-01
5.0640000000e+00,8.2704783005e-01
5.0680000000e+00,8.2704782881e-01
5.0720000000e+00,8.2704782758e-01
5.0760000000e+00,8.2704782635e-01
5.0800000000e+00,8.2704782514e-01
5.0840000000e+00,8.2704782393e-01
5.0880000000e+00,8.2704782273e-01
5.0920000000e+00,8.2704782154e-01
5.0960000000e+00,8.2704782036e-01
5.1000000000e+00,8.2704781918e-01
5.1040000000e+00,8.2704781801e-01
5.1080000000e+00,8.2704781685e-01
5.1120000000e+00,8.2704781570e-01
5.1160000000e+00,8.2704781455e-01
5.1200000000e+00,8.2704781341e-01
5.1240000000e+00,8.2704781228e-01
5.1280000000e+00,8.2704781116e-01
5.1320000000e+00,8.2704781004e-01
5.1360000000e+00,8.2704780893e-01
5.1400000000e+00,8.2704780782e-01
5.1440000000e+00,8.2704780673e-01
5.1480000000e+00,8.2704780564e-01
5.1520000000e+00,8.2704780455e-01
5.1560000000e+00,8.2704780348e-01
5.1600000000e+00,8.2704780241e-01
5.1640000000e+00,8.2704780134e-01
5.1680000000e+00,8.2704780028e-01
5.1720000000e+00,8.2704779923e-01
5.1760000000e+00,8.2704779819e-01
5.1800000000e+00,8.2704779715e-01
5.1840000000e+00,8.2704779611e-01
5.1880000000e+00,8.2704779509e-01
5.1920000000e+00,8.2704779407e-01
5.1960000000e+00,8.2704779305e-01
5.2000000000e+00,8.2704779204e-01
5.2040000000e+00,8.2704779104e-01
5.2080000000e+00,8.2704779004e-01
5.2120000000e+00,8.2704778905e-01
5.2160000000e+00,8.2704778806e-01
5.2200000000e+00,8.2704778708e-01
5.2240000000e+00,8.2704778610e-01
5.2280000000e+00,8.2704778513e-01
5.2320000000e+00,8.2704778417e-01
5.2360000000e+00,8.2704778321e-01
5.2400000000e+00,8.2704778225e-01
5.2440000000e+00,8.2704778130e-01
5.2480000000e+00,8.2704778036e-01
5.2520000000e+00,8.2704777942e-01
5.2560000000e+00,8.2704777848e-01
5.2600000000e+00,8.2704777756e-01
5.2640000000e+00,8.2704777663e-01
5.2680000000e+00,8.2704777571e-01
5.2720000000e+00,8.2704777480e-01
5.2760000000e+00,8.2704777389e-01
5.2800000000e+00,8.2704777298e-01
5.2840000000e+00,8.2704777208e-01
5.2880000000e+00,8.2704777118e-01
5.2920000000e+00,8.2704777029e-01
5.2960000000e+00,8.2704776940e-01
5.3000000000e+00,8.2704776852e-01
5.3040000000e+00,8.2704776764e-01
5.3080000000e+00,8.2704776677e-01
5.3120000000e+00,8.2704776590e-01
5.3160000000e+00,8.2704776503e-01
5.3200000000e+00,8.2704776417e-01
5.3240000000e+00,8.2704776331e-01
5.3280000000e+00,8.2704776246e-01
5.3320000000e+00,8.2704776161e-01
5.3360000000e+00,8.2704776076e-01
5.3400000000e+00,8.2704775992e-01
5.3440000000e+00,8.2704775908e-01
5.3480000000e+00,8.2704775825e-01
5.3520000000e+00,8.2704775742e-01
5.3560000000e+00,8.2704775659e-01
5.3600000000e+00,8.2704775577e-01
5.3640000000e+00,8.2704775495e-01
5.3680000000e+00,8.2704775414e-01
5.3720000000e+00,8.2704775332e-01
5.3760000000e+00,8.2704775252e-01
5.3800000000e+00,8.2704775171e-01
5.3840000000e+00,8.2704775091e-01
5.3880000000e+00,8.2704775011e-01
5.3920000000e+00,8.2704774932e-01
5.3960000000e+00,8.2704774853e-01
5.4000000000e+00,8.2704774774e-01
5.4040000000e+00,8.2704774696e-01
5.4080000000e+00,8.2704774618e-01
5.4120000000e+00,8.2704774540e-01
5.4160000000e+00,8.2704774463e-01
5.4200000000e+00,8.2704774386e-01
5.4240000000e+00,8.2704774309e-01
5.4280000000e+00,8.2704774232e-01
5.4320000000e+00,8.2704774156e-01
5.4360000000e+00,8.2704774080e-01
5.4400000000e+00,8.2704774005e-01
5.4440000000e+00,8.2704773930e-01
5.4480000000e+00,8.2704773855e-01
5.4520000000e+00,8.2704773780e-01
5.4560000000e+00,8.2704773706e-01
5.4600000000e+00,8.2704773632e-01
5.4640000000e+00,8.2704773558e-01
5.4680000000e+00,8.2704773484e-01
5.4720000000e+00,8.2704773411e-01
5.4760000000e+00,8.2704773338e-01
5.4800000000e+00,8.2704773265e-01
5.4840000000e+00,8.2704773193e-01
5.4880000000e+00,8.2704773121e-01
5.4920000000e+00,8.2704773049e-01
5.4960000000e+00,8.2704772977e-01
5.5000000000e+00,8.2704772906e-01
5.5040000000e+00,8.2704772835e-01
5.5080000000e+00,8.2704772764e-01
5.5120000000e+00,8.2704772693e-01
5.5160000000e+00,8.2704772623e-01
5.5200000000e+00,8.2704772553e-01
5.5240000000e+00,8.2704772483e-01
5.5280000000e+00,8.2704772413e-01
5.5320000000e+00,8.2704772344e-01
5.5360000000e+00,8.2704772274e-01
5.5400000000e+00,8.2704772205e-01
5.5440000000e+00,8.2704772137e-01
5.5480000000e+00,8.2704772068e-01
5.5520000000e+00,8.2704772000e-01
5.5560000000e+00,8.2704771932e-01
5.5600000000e+00,8.2704771864e-01
5.5640000000e+00,8.2704771796e-01
5.5680000000e+00,8.2704771729e-01
5.5720000000e+00,8.2704771662e-01
5.5760000000e+00,8.2704771595e-01
5.5800000000e+00,8.2704771528e-01
5.5840000000e+00,8.2704771461e-01
5.5880000000e+00,8.2704771395e-01
5.5920000000e+00,8.2704771329e-01
5.5960000000e+00,8.2704771263e-01
5.6000000000e+00,8.2704771197e-01
5.6040000000e+00,8.2704771131e-01
5.6080000000e+00,8.2704771066e-01
5.6120000000e+00,8.2704771001e-01
5.6160000000e+00,8.2704770936e-01
5.6200000000e+00,8.2704770871e-01
5.6240000000e+00,8.2704770806e-01
5.6280000000e+00,8.2704770742e-01
5.6320000000e+00,8.2704770678e-01
5.6360000000e+00,8.2704770613e-01
5.6400000000e+00,8.2704770549e-01
5.6440000000e+00,8.2704770486e-01
5.6480000000e+00,8.2704770422e-01
5.6520000000e+00,8.2704770359e-01
5.6560000000e+00,8.2704770296e-01
5.6600000000e+00,8.2704770232e-01
5.6640000000e+00,8.2704770170e-01
5.6680000000e+00,8.2704770107e-01
5.6720000000e+00,8.2704770044e-01
5.6760000000e+00,8.2704769982e-01
5.6800000000e+00,8.2704769920e-01
5.6840000000e+00,8.2704769858e-01
5.6880000000e+00,8.2704769796e-01
5.6920000000e+00,8.2704769734e-01
5.6960000000e+00,8.2704769672e-01
5.7000000000e+00,8.2704769611e-01
5.7040000000e+00,8.2704769549e-01
5.7080000000e+00,8.2704769488e-01
5.7120000000e+00,8.2704769427e-01
5.7160000000e+00,8.2704769366e-01
5.7200000000e+00,8.2704769306e-01
5.7240000000e+00,8.2704769245e-01
5.7280000000e+00,8.2704769185e-01
5.7320000000e+00,8.2704769124e-01
5.7360000000e+00,8.2704769064e-01
5.7400000000e+00,8.2704769004e-01
5.7440000000e+00,8.2704768944e-01
5.7480000000e+00,8.2704768884e-01
5.7520000000e+00,8.2704768825e-01
5.7560000000e+00,8.2704768765e-01
5.7600000000e+00,8.2704768706e-01
5.7640000000e+00,8.2704768647e-01
5.7680000000e+00,8.2704768587e-01
5.7720000000e+00,8.2704768528e-01
5.7760000000e+00,8.2704768470e-01
5.7800000000e+00,8.2704768411e-01
5.7840000000e+00,8.2704768352e-01
5.7880000000e+00,8.2704768294e-01
5.7920000000e+00,8.2704768235e-01
5.7960000000e+00,8.2704768177e-01
5.8000000000e+00,8.2704768119e-01
5.8040000000e+00,8.2704768061e-01
5.8080000000e+00,8.2704768003e-01
5.8120000000e+00,8.2704767945e-01
5.8160000000e+00,8.2704767888e-01
5.8200000000e+00,8.2704767830e-01
5.8240000000e+00,8.2704767773e-01
5.8280000000e+00,8.2704767715e-01
5.8320000000e+00,8.2704767658e-01
5.8360000000e+00,8.2704767601e-01
5.8400000000e+00,8.2704767544e-01
5.8440000000e+00,8.2704767487e-01
5.8480000000e+00,8.2704767430e-01
5.8520000000e+00,8.2704767373e-01
5.8560000000e+00,8.2704767317e-01
5.8600000000e+00,8.2704767260e-01
5.8640000000e+00,8.2704767204e-01
5.8680000000e+00,8.2704767148e-01
5.8720000000e+00,8.2704767091e-01
5.8760000000e+00,8.2704767035e-01
5.8800000000e+00,8.2704766979e-01
5.8840000000e+00,8.2704766923e-01
5.8880000000e+00,8.2704766867e-01
5.8920000000e+00,8.2704766812e-01
5.8960000000e+00,8.2704766756e-01
5.9000000000e+00,8.2704766701e-01
5.9040000000e+00,8.2704766645e-01
5.9080000000e+00,8.2704766590e-01
5.9120000000e+00,8.2704766534e-01
5.9160000000e+00,8.2704766479e-01
5.9200000000e+00,8.2704766424e-01
5.9240000000e+00,8.2704766369e-01
5.9280000000e+00,8.2704766314e-01
5.9320000000e+00,8.2704766259e-01
5.9360000000e+00,8.2704766205e-01
5.9400000000e+00,8.2704766150e-01
5.9440000000e+00,8.2704766095e-01
5.9480000000e+00,8.2704766041e-01
5.9520000000e+00,8.2704765986e-01
5.9560000000e+00,8.2704765932e-01
5.9600000000e+00,8.2704765878e-01
5.9640000000e+00,8.2704765824e-01
5.9680000000e+00,8.2704765769e-01
5.9720000000e+00,8.2704765715e-01
5.9760000000e+00,8.2704765661e-01
5.9800000000e+00,8.2704765608e-01
5.9840000000e+00,8.2704765554e-01
5.9880000000e+00,8.2704765500e-01
5.9920000000e+00,8.2704765446e-01
5.9960000000e+00,8.2704765393e-01
6.0000000000e+00,8.2704765339e-01
