N,rho_ent_over_rhoc0
3.4400000000e+00,8.3420564263e-06
3.4440000000e+00,8.3411764379e-06
3.4480000000e+00,8.3402966127e-06
3.4520000000e+00,8.3394169506e-06
3.4560000000e+00,8.3385374517e-06
3.4600000000e+00,8.3376581159e-06
3.4640000000e+00,8.3367789432e-06
3.4680000000e+00,8.3358999335e-06
3.4720000000e+00,8.3350210867e-06
3.4760000000e+00,8.3341424030e-06
3.4800000000e+00,8.3332638821e-06
3.4840000000e+00,8.3323855241e-06
3.4880000000e+00,8.3315073290e-06
3.4920000000e+00,8.3306292966e-06
3.4960000000e+00,8.3297514270e-06
3.5000000000e+00,8.3288737202e-06
3.5040000000e+00,8.3279961760e-06
3.5080000000e+00,8.3271187945e-06
3.5120000000e+00,8.3262415755e-06
3.5160000000e+00,8.3253645192e-06
3.5200000000e+00,8.3244876254e-06
3.5240000000e+00,8.3236108941e-06
3.5280000000e+00,8.3227343252e-06
3.5320000000e+00,8.3218579188e-06
3.5360000000e+00,8.3209816748e-06
3.5400000000e+00,8.3201055931e-06
3.5440000000e+00,8.3192296737e-06
3.5480000000e+00,8.3183539166e-06
3.5520000000e+00,8.3174783218e-06
3.5560000000e+00,8.3166028891e-06
3.5600000000e+00,8.3157276186e-06
3.5640000000e+00,8.3148525102e-06
3.5680000000e+00,8.3139775639e-06
3.5720000000e+00,8.3131027797e-06
3.5760000000e+00,8.3122281575e-06
3.5800000000e+00,8.3113536972e-06
3.5840000000e+00,8.3104793989e-06
3.5880000000e+00,8.3096052625e-06
3.5920000000e+00,8.3087312879e-06
3.5960000000e+00,8.3078574752e-06
3.6000000000e+00,8.3069838243e-06
3.6040000000e+00,8.3061103351e-06
3.6080000000e+00,8.3052370076e-06
3.6120000000e+00,8.3043638418e-06
3.6160000000e+00,8.3034908376e-06
3.6200000000e+00,8.3026179951e-06
3.6240000000e+00,8.3017453141e-06
3.6280000000e+00,8.3008727946e-06
3.6320000000e+00,8.3000004367e-06
3.6360000000e+00,8.2991282401e-06
3.6400000000e+00,8.2982562050e-06
3.6440000000e+00,8.2973843313e-06
3.6480000000e+00,8.2965126189e-06
3.6520000000e+00,8.2956410678e-06
3.6560000000e+00,8.2947696780e-06
3.6600000000e+00,8.2938984494e-06
3.6640000000e+00,8.2930273821e-06
3.6680000000e+00,8.2921564758e-06
3.6720000000e+00,8.2912857307e-06
3.6760000000e+00,8.2904151467e-06
3.6800000000e+00,8.2895447237e-06
3.6840000000e+00,8.2886744617e-06
3.6880000000e+00,8.2878043607e-06
3.6920000000e+00,8.2869344206e-06
3.6960000000e+00,8.2860646414e-06
3.7000000000e+00,8.2851950231e-06
3.7040000000e+00,8.2843255656e-06
3.7080000000e+00,8.2834562689e-06
3.7120000000e+00,8.2825871329e-06
3.7160000000e+00,8.2817181576e-06
3.7200000000e+00,8.2808493430e-06
3.7240000000e+00,8.2799806891e-06
3.7280000000e+00,8.2791121957e-06
3.7320000000e+00,8.2782438629e-06
3.7360000000e+00,8.2773756907e-06
3.7400000000e+00,8.2765076789e-06
3.7440000000e+00,8.2756398276e-06
3.7480000000e+00,8.2747721367e-06
3.7520000000e+00,8.2739046061e-06
3.7560000000e+00,8.2730372359e-06
3.7600000000e+00,8.2721700261e-06
3.7640000000e+00,8.2713029764e-06
3.7680000000e+00,8.2704360871e-06
3.7720000000e+00,8.2695693579e-06
3.7760000000e+00,8.2687027888e-06
3.7800000000e+00,8.2678363799e-06
3.7840000000e+00,8.2669701311e-06
3.7880000000e+00,8.2661040423e-06
3.7920000000e+00,8.2652381135e-06
3.7960000000e+00,8.2643723447e-06
3.8000000000e+00,8.2635067358e-06
3.8040000000e+00,8.2626412868e-06
3.8080000000e+00,8.2617759977e-06
3.8120000000e+00,8.2609108684e-06
3.8160000000e+00,8.2600458989e-06
3.8200000000e+00,8.2591810892e-06
3.8240000000e+00,8.2583164392e-06
3.8280000000e+00,8.2574519488e-06
3.8320000000e+00,8.2565876181e-06
3.8360000000e+00,8.2557234470e-06
3.8400000000e+00,8.2548594355e-06
3.8440000000e+00,8.2539955835e-06
3.8480000000e+00,8.2531318909e-06
3.8520000000e+00,8.2522683579e-06
3.8560000000e+00,8.2514049843e-06
3.8600000000e+00,8.2505417700e-06
3.8640000000e+00,8.2496787151e-06
3.8680000000e+00,8.2488158195e-06
3.8720000000e+00,8.2479530832e-06
3.8760000000e+00,8.2470905061e-06
3.8800000000e+00,8.2462280882e-06
3.8840000000e+00,8.2453658295e-06
3.8880000000e+00,8.2445037300e-06
3.8920000000e+00,8.2436417895e-06
3.8960000000e+00,8.2427800080e-06
3.9000000000e+00,8.2419183856e-06
3.9040000000e+00,8.2410569222e-06
3.9080000000e+00,8.2401956177e-06
3.9120000000e+00,8.2393344721e-06
3.9160000000e+00,8.2384734854e-06
3.9200000000e+00,8.2376126575e-06
3.9240000000e+00,8.2367519885e-06
3.9280000000e+00,8.2358914782e-06
3.9320000000e+00,8.2350311266e-06
3.9360000000e+00,8.2341709337e-06
3.9400000000e+00,8.2333108994e-06
3.9440000000e+00,8.2324510238e-06
3.9480000000e+00,8.2315913068e-06
3.9520000000e+00,8.2307317483e-06
3.9560000000e+00,8.2298723483e-06
3.9600000000e+00,8.2290131068e-06
3.9640000000e+00,8.2281540237e-06
3.9680000000e+00,8.2272950990e-06
3.9720000000e+00,8.2264363327e-06
3.9760000000e+00,8.2255777247e-06
3.9800000000e+00,8.2247192750e-06
3.9840000000e+00,8.2238609836e-06
3.9880000000e+00,8.2230028503e-06
3.9920000000e+00,8.2221448753e-06
3.9960000000e+00,8.2212870584e-06
4.0000000000e+00,8.2204293996e-06
4.0040000000e+00,8.2195718988e-06
4.0080000000e+00,8.2187145561e-06
4.0120000000e+00,8.2178573714e-06
4.0160000000e+00,8.2170003447e-06
4.0200000000e+00,8.2161434759e-06
4.0240000000e+00,8.2152867650e-06
4.0280000000e+00,8.2144302119e-06
4.0320000000e+00,8.2135738167e-06
4.0360000000e+00,8.2127175792e-06
4.0400000000e+00,8.2118614995e-06
4.0440000000e+00,8.2110055775e-06
4.0480000000e+00,8.2101498132e-06
4.0520000000e+00,8.2092942065e-06
4.0560000000e+00,8.2084387574e-06
4.0600000000e+00,8.2075834658e-06
4.0640000000e+00,8.2067283318e-06
4.0680000000e+00,8.2058733553e-06
4.0720000000e+00,8.2050185363e-06
4.0760000000e+00,8.2041638746e-06
4.0800000000e+00,8.2033093704e-06
4.0840000000e+00,8.2024550235e-06
4.0880000000e+00,8.2016008339e-06
4.0920000000e+00,8.2007468016e-06
4.0960000000e+00,8.1998929265e-06
4.1000000000e+00,8.1990392086e-06
4.1040000000e+00,8.1981856479e-06
4.1080000000e+00,8.1973322443e-06
4.1120000000e+00,8.1964789978e-06
4.1160000000e+00,8.1956259084e-06
4.1200000000e+00,8.1947729760e-06
4.1240000000e+00,8.1939202006e-06
4.1280000000e+00,8.1930675822e-06
4.1320000000e+00,8.1922151206e-06
4.1360000000e+00,8.1913628160e-06
4.1400000000e+00,8.1905106681e-06
4.1440000000e+00,8.1896586771e-06
4.1480000000e+00,8.1888068429e-06
4.1520000000e+00,8.1879551654e-06
4.1560000000e+00,8.1871036446e-06
4.1600000000e+00,8.1862522804e-06
4.1640000000e+00,8.1854010729e-06
4.1680000000e+00,8.1845500220e-06
4.1720000000e+00,8.1836991276e-06
4.1760000000e+00,8.1828483898e-06
4.1800000000e+00,8.1819978084e-06
4.1840000000e+00,8.1811473835e-06
4.1880000000e+00,8.1802971150e-06
4.1920000000e+00,8.1794470029e-06
4.1960000000e+00,8.1785970471e-06
4.2000000000e+00,8.1777472476e-06
4.2040000000e+00,8.1768976044e-06
4.2080000000e+00,8.1760481174e-06
4.2120000000e+00,8.1751987866e-06
4.2160000000e+00,8.1743496120e-06
4.2200000000e+00,8.1735005935e-06
4.2240000000e+00,8.1726517311e-06
4.2280000000e+00,8.1718030248e-06
4.2320000000e+00,8.1709544745e-06
4.2360000000e+00,8.1701060801e-06
4.2400000000e+00,8.1692578417e-06
4.2440000000e+00,8.1684097592e-06
4.2480000000e+00,8.1675618326e-06
4.2520000000e+00,8.1667140619e-06
4.2560000000e+00,8.1658664469e-06
4.2600000000e+00,8.1650189877e-06
4.2640000000e+00,8.1641716843e-06
4.2680000000e+00,8.1633245365e-06
4.2720000000e+00,8.1624775444e-06
4.2760000000e+00,8.1616307079e-06
4.2800000000e+00,8.1607840270e-06
4.2840000000e+00,8.1599375017e-06
4.2880000000e+00,8.1590911319e-06
4.2920000000e+00,8.1582449176e-06
4.2960000000e+00,8.1573988587e-06
4.3000000000e+00,8.1565529552e-06
4.3040000000e+00,8.1557072072e-06
4.3080000000e+00,8.1548616144e-06
4.3120000000e+00,8.1540161770e-06
4.3160000000e+00,8.1531708948e-06
4.3200000000e+00,8.1523257679e-06
4.3240000000e+00,8.1514807961e-06
4.3280000000e+00,8.1506359796e-06
4.3320000000e+00,8.1497913181e-06
4.3360000000e+00,8.1489468118e-06
4.3400000000e+00,8.1481024605e-06
4.3440000000e+00,8.1472582642e-06
4.3480000000e+00,8.1464142230e-06
4.3520000000e+00,8.1455703366e-06
4.3560000000e+00,8.1447266052e-06
4.3600000000e+00,8.1438830287e-06
4.3640000000e+00,8.1430396070e-06
4.3680000000e+00,8.1421963401e-06
4.3720000000e+00,8.1413532280e-06
4.3760000000e+00,8.1405102707e-06
4.3800000000e+00,8.1396674680e-06
4.3840000000e+00,8.1388248200e-06
4.3880000000e+00,8.1379823266e-06
4.3920000000e+00,8.1371399879e-06
4.3960000000e+00,8.1362978037e-06
4.4000000000e+00,8.1354557740e-06
4.4040000000e+00,8.1346138988e-06
4.4080000000e+00,8.1337721781e-06
4.4120000000e+00,8.1329306118e-06
4.4160000000e+00,8.1320891999e-06
4.4200000000e+00,8.1312479423e-06
4.4240000000e+00,8.1304068390e-06
4.4280000000e+00,8.1295658901e-06
4.4320000000e+00,8.1287250953e-06
4.4360000000e+00,8.1278844548e-06
4.4400000000e+00,8.1270439684e-06
4.4440000000e+00,8.1262036362e-06
4.4480000000e+00,8.1253634581e-06
4.4520000000e+00,8.1245234341e-06
4.4560000000e+00,8.1236835641e-06
4.4600000000e+00,8.1228438481e-06
4.4640000000e+00,8.1220042860e-06
4.4680000000e+00,8.1211648779e-06
4.4720000000e+00,8.1203256237e-06
4.4760000000e+00,8.1194865233e-06
4.4800000000e+00,8.1186475768e-06
4.4840000000e+00,8.1178087840e-06
4.4880000000e+00,8.1169701450e-06
4.4920000000e+00,8.1161316597e-06
4.4960000000e+00,8.1152933281e-06
4.5000000000e+00,8.1144551501e-06
4.5040000000e+00,8.1136171258e-06
4.5080000000e+00,8.1127792550e-06
4.5120000000e+00,8.1119415378e-06
4.5160000000e+00,8.1111039740e-06
4.5200000000e+00,8.1102665638e-06
4.5240000000e+00,8.1094293070e-06
4.5280000000e+00,8.1085922035e-06
4.5320000000e+00,8.1077552535e-06
4.5360000000e+00,8.1069184568e-06
4.5400000000e+00,8.1060818133e-06
4.5440000000e+00,8.1052453232e-06
4.5480000000e+00,8.1044089862e-06
4.5520000000e+00,8.1035728025e-06
4.5560000000e+00,8.1027367719e-06
4.5600000000e+00,8.1019008944e-06
4.5640000000e+00,8.1010651700e-06
4.5680000000e+00,8.1002295987e-06
4.5720000000e+00,8.0993941804e-06
4.5760000000e+00,8.0985589150e-06
4.5800000000e+00,8.0977238026e-06
4.5840000000e+00,8.0968888432e-06
4.5880000000e+00,8.0960540366e-06
4.5920000000e+00,8.0952193828e-06
4.5960000000e+00,8.0943848818e-06
4.6000000000e+00,8.0935505337e-06
4.6040000000e+00,8.0927163382e-06
4.6080000000e+00,8.0918822955e-06
4.6120000000e+00,8.0910484054e-06
4.6160000000e+00,8.0902146680e-06
4.6200000000e+00,8.0893810831e-06
4.6240000000e+00,8.0885476508e-06
4.6280000000e+00,8.0877143711e-06
4.6320000000e+00,8.0868812438e-06
4.6360000000e+00,8.0860482690e-06
4.6400000000e+00,8.0852154466e-06
4.6440000000e+00,8.0843827767e-06
4.6480000000e+00,8.0835502590e-06
4.6520000000e+00,8.0827178937e-06
4.6560000000e+00,8.0818856807e-06
4.6600000000e+00,8.0810536199e-06
4.6640000000e+00,8.0802217114e-06
4.6680000000e+00,8.0793899550e-06
4.6720000000e+00,8.0785583507e-06
4.6760000000e+00,8.0777268986e-06
4.6800000000e+00,8.0768955986e-06
4.6840000000e+00,8.0760644506e-06
4.6880000000e+00,8.0752334546e-06
4.6920000000e+00,8.0744026106e-06
4.6960000000e+00,8.0735719185e-06
4.7000000000e+00,8.0727413783e-06
4.7040000000e+00,8.0719109900e-06
4.7080000000e+00,8.0710807535e-06
4.7120000000e+00,8.0702506689e-06
4.7160000000e+00,8.0694207359e-06
4.7200000000e+00,8.0685909548e-06
4.7240000000e+00,8.0677613253e-06
4.7280000000e+00,8.0669318475e-06
4.7320000000e+00,8.0661025213e-06
4.7360000000e+00,8.0652733467e-06
4.7400000000e+00,8.0644443236e-06
4.7440000000e+00,8.0636154521e-06
4.7480000000e+00,8.0627867321e-06
4.7520000000e+00,8.0619581635e-06
4.7560000000e+00,8.0611297463e-06
4.7600000000e+00,8.0603014806e-06
4.7640000000e+00,8.0594733662e-06
4.7680000000e+00,8.0586454031e-06
4.7720000000e+00,8.0578175912e-06
4.7760000000e+00,8.0569899307e-06
4.7800000000e+00,8.0561624213e-06
4.7840000000e+00,8.0553350631e-06
4.7880000000e+00,8.0545078561e-06
4.7920000000e+00,8.0536808002e-06
4.7960000000e+00,8.0528538953e-06
4.8000000000e+00,8.0520271415e-06
4.8040000000e+00,8.0512005387e-06
4.8080000000e+00,8.0503740869e-06
4.8120000000e+00,8.0495477860e-06
4.8160000000e+00,8.0487216360e-06
4.8200000000e+00,8.0478956369e-06
4.8240000000e+00,8.0470697886e-06
4.8280000000e+00,8.0462440911e-06
4.8320000000e+00,8.0454185444e-06
4.8360000000e+00,8.0445931484e-06
4.8400000000e+00,8.0437679031e-06
4.8440000000e+00,8.0429428085e-06
4.8480000000e+00,8.0421178645e-06
4.8520000000e+00,8.0412930711e-06
4.8560000000e+00,8.0404684283e-06
4.8600000000e+00,8.0396439360e-06
4.8640000000e+00,8.0388195942e-06
4.8680000000e+00,8.0379954028e-06
4.8720000000e+00,8.0371713619e-06
4.8760000000e+00,8.0363474713e-06
4.8800000000e+00,8.0355237312e-06
4.8840000000e+00,8.0347001413e-06
4.8880000000e+00,8.0338767017e-06
4.8920000000e+00,8.0330534124e-06
4.8960000000e+00,8.0322302733e-06
4.9000000000e+00,8.0314072843e-06
4.9040000000e+00,8.0305844456e-06
4.9080000000e+00,8.0297617569e-06
4.9120000000e+00,8.0289392183e-06
4.9160000000e+00,8.0281168298e-06
4.9200000000e+00,8.0272945913e-06
4.9240000000e+00,8.0264725028e-06
4.9280000000e+00,8.0256505642e-06
4.9320000000e+00,8.0248287755e-06
4.9360000000e+00,8.0240071367e-06
4.9400000000e+00,8.0231856478e-06
4.9440000000e+00,8.0223643086e-06
4.9480000000e+00,8.0215431192e-06
4.9520000000e+00,8.0207220796e-06
4.9560000000e+00,8.0199011897e-06
4.9600000000e+00,8.0190804494e-06
4.9640000000e+00,8.0182598588e-06
4.9680000000e+00,8.0174394178e-06
4.9720000000e+00,8.0166191264e-06
4.9760000000e+00,8.0157989845e-06
4.9800000000e+00,8.0149789921e-06
4.9840000000e+00,8.0141591492e-06
4.9880000000e+00,8.0133394557e-06
4.9920000000e+00,8.0125199116e-06
4.9960000000e+00,8.0117005169e-06
5.0000000000e+00,8.0108812715e-06
5.0040000000e+00,8.0100621755e-06
5.0080000000e+00,8.0092432286e-06
5.0120000000e+00,8.0084244311e-06
5.0160000000e+00,8.0076057827e-06
5.0200000000e+00,8.0067872834e-06
5.0240000000e+00,8.0059689334e-06
5.0280000000e+00,8.0051507324e-06
5.0320000000e+00,8.0043326804e-06
5.0360000000e+00,8.0035147775e-06
5.0400000000e+00,8.0026970236e-06
5.0440000000e+00,8.0018794187e-06
5.0480000000e+00,8.0010619626e-06
5.0520000000e+00,8.0002446555e-06
5.0560000000e+00,7.9994274973e-06
5.0600000000e+00,7.9986104878e-06
5.0640000000e+00,7.9977936272e-06
5.0680000000e+00,7.9969769153e-06
5.0720000000e+00,7.9961603521e-06
5.0760000000e+00,7.9953439376e-06
5.0800000000e+00,7.9945276718e-06
5.0840000000e+00,7.9937115546e-06
5.0880000000e+00,7.9928955860e-06
5.0920000000e+00,7.9920797660e-06
5.0960000000e+00,7.9912640944e-06
5.1000000000e+00,7.9904485714e-06
5.1040000000e+00,7.9896331968e-06
5.1080000000e+00,7.9888179707e-06
5.1120000000e+00,7.9880028929e-06
5.1160000000e+00,7.9871879635e-06
5.1200000000e+00,7.9863731824e-06
5.1240000000e+00,7.9855585495e-06
5.1280000000e+00,7.9847440650e-06
5.1320000000e+00,7.9839297286e-06
5.1360000000e+00,7.9831155405e-06
5.1400000000e+00,7.9823015005e-06
5.1440000000e+00,7.9814876086e-06
5.1480000000e+00,7.9806738648e-06
5.1520000000e+00,7.9798602690e-06
5.1560000000e+00,7.9790468213e-06
5.1600000000e+00,7.9782335216e-06
5.1640000000e+00,7.9774203698e-06
5.1680000000e+00,7.9766073659e-06
5.1720000000e+00,7.9757945099e-06
5.1760000000e+00,7.9749818018e-06
5.1800000000e+00,7.9741692414e-06
5.1840000000e+00,7.9733568289e-06
5.1880000000e+00,7.9725445641e-06
5.1920000000e+00,7.9717324470e-06
5.1960000000e+00,7.9709204776e-06
5.2000000000e+00,7.9701086558e-06
5.2040000000e+00,7.9692969817e-06
5.2080000000e+00,7.9684854552e-06
5.2120000000e+00,7.9676740762e-06
5.2160000000e+00,7.9668628447e-06
5.2200000000e+00,7.9660517607e-06
5.2240000000e+00,7.9652408241e-06
5.2280000000e+00,7.9644300350e-06
5.2320000000e+00,7.9636193932e-06
5.2360000000e+00,7.9628088988e-06
5.2400000000e+00,7.9619985517e-06
5.2440000000e+00,7.9611883519e-06
5.2480000000e+00,7.9603782993e-06
5.2520000000e+00,7.9595683940e-06
5.2560000000e+00,7.9587586358e-06
5.2600000000e+00,7.9579490248e-06
5.2640000000e+00,7.9571395608e-06
5.2680000000e+00,7.9563302440e-06
5.2720000000e+00,7.9555210742e-06
5.2760000000e+00,7.9547120515e-06
5.2800000000e+00,7.9539031757e-06
5.2840000000e+00,7.9530944469e-06
5.2880000000e+00,7.9522858649e-06
5.2920000000e+00,7.9514774299e-06
5.2960000000e+00,7.9506691417e-06
5.3000000000e+00,7.9498610003e-06
5.3040000000e+00,7.9490530057e-06
5.3080000000e+00,7.9482451579e-06
5.3120000000e+00,7.9474374568e-06
5.3160000000e+00,7.9466299023e-06
5.3200000000e+00,7.9458224945e-06
5.3240000000e+00,7.9450152333e-06
5.3280000000e+00,7.9442081187e-06
5.3320000000e+00,7.9434011507e-06
5.3360000000e+00,7.9425943292e-06
5.3400000000e+00,7.9417876541e-06
5.3440000000e+00,7.9409811255e-06
5.3480000000e+00,7.9401747433e-06
5.3520000000e+00,7.9393685075e-06
5.3560000000e+00,7.9385624181e-06
5.3600000000e+00,7.9377564749e-06
5.3640000000e+00,7.9369506781e-06
5.3680000000e+00,7.9361450275e-06
5.3720000000e+00,7.9353395231e-06
5.3760000000e+00,7.9345341649e-06
5.3800000000e+00,7.9337289529e-06
5.3840000000e+00,7.9329238870e-06
5.3880000000e+00,7.9321189671e-06
5.3920000000e+00,7.9313141934e-06
5.3960000000e+00,7.9305095656e-06
5.4000000000e+00,7.9297050838e-06
5.4040000000e+00,7.9289007480e-06
5.4080000000e+00,7.9280965581e-06
5.4120000000e+00,7.9272925141e-06
5.4160000000e+00,7.9264886159e-06
5.4200000000e+00,7.9256848636e-06
5.4240000000e+00,7.9248812571e-06
5.4280000000e+00,7.9240777963e-06
5.4320000000e+00,7.9232744812e-06
5.4360000000e+00,7.9224713118e-06
5.4400000000e+00,7.9216682881e-06
5.4440000000e+00,7.9208654100e-06
5.4480000000e+00,7.9200626775e-06
5.4520000000e+00,7.9192600906e-06
5.4560000000e+00,7.9184576491e-06
5.4600000000e+00,7.9176553532e-06
5.4640000000e+00,7.9168532027e-06
5.4680000000e+00,7.9160511977e-06
5.4720000000e+00,7.9152493381e-06
5.4760000000e+00,7.9144476238e-06
5.4800000000e+00,7.9136460548e-06
5.4840000000e+00,7.9128446311e-06
5.4880000000e+00,7.9120433527e-06
5.4920000000e+00,7.9112422196e-06
5.4960000000e+00,7.9104412316e-06
5.5000000000e+00,7.9096403888e-06
5.5040000000e+00,7.9088396911e-06
5.5080000000e+00,7.9080391385e-06
5.5120000000e+00,7.9072387310e-06
5.5160000000e+00,7.9064384686e-06
5.5200000000e+00,7.9056383511e-06
5.5240000000e+00,7.9048383786e-06
5.5280000000e+00,7.9040385510e-06
5.5320000000e+00,7.9032388683e-06
5.5360000000e+00,7.9024393305e-06
5.5400000000e+00,7.9016399375e-06
5.5440000000e+00,7.9008406894e-06
5.5480000000e+00,7.9000415860e-06
5.5520000000e+00,7.8992426273e-06
5.5560000000e+00,7.8984438134e-06
5.5600000000e+00,7.8976451441e-06
5.5640000000e+00,7.8968466195e-06
5.5680000000e+00,7.8960482394e-06
5.5720000000e+00,7.8952500040e-06
5.5760000000e+00,7.8944519131e-06
5.5800000000e+00,7.8936539667e-06
5.5840000000e+00,7.8928561648e-06
5.5880000000e+00,7.8920585073e-06
5.5920000000e+00,7.8912609942e-06
5.5960000000e+00,7.8904636255e-06
5.6000000000e+00,7.8896664012e-06
5.6040000000e+00,7.8888693212e-06
5.6080000000e+00,7.8880723854e-06
5.6120000000e+00,7.8872755939e-06
5.6160000000e+00,7.8864789467e-06
5.6200000000e+00,7.8856824436e-06
5.6240000000e+00,7.8848860846e-06
5.6280000000e+00,7.8840898698e-06
5.6320000000e+00,7.8832937991e-06
5.6360000000e+00,7.8824978724e-06
5.6400000000e+00,7.8817020897e-06
5.6440000000e+00,7.8809064511e-06
5.6480000000e+00,7.8801109564e-06
5.6520000000e+00,7.8793156056e-06
5.6560000000e+00,7.8785203987e-06
5.6600000000e+00,7.8777253356e-06
5.6640000000e+00,7.8769304164e-06
5.6680000000e+00,7.8761356410e-06
5.6720000000e+00,7.8753410094e-06
5.6760000000e+00,7.8745465214e-06
5.6800000000e+00,7.8737521772e-06
5.6840000000e+00,7.8729579767e-06
5.6880000000e+00,7.8721639197e-06
5.6920000000e+00,7.8713700064e-06
5.6960000000e+00,7.8705762366e-06
5.7000000000e+00,7.8697826104e-06
5.7040000000e+00,7.8689891277e-06
5.7080000000e+00,7.8681957884e-06
5.7120000000e+00,7.8674025926e-06
5.7160000000e+00,7.8666095402e-06
5.7200000000e+00,7.8658166312e-06
5.7240000000e+00,7.8650238655e-06
5.7280000000e+00,7.8642312431e-06
5.7320000000e+00,7.8634387640e-06
5.7360000000e+00,7.8626464281e-06
5.7400000000e+00,7.8618542355e-06
5.7440000000e+00,7.8610621860e-06
5.7480000000e+00,7.8602702797e-06
5.7520000000e+00,7.8594785165e-06
5.7560000000e+00,7.8586868963e-06
5.7600000000e+00,7.8578954193e-06
5.7640000000e+00,7.8571040852e-06
5.7680000000e+00,7.8563128941e-06
5.7720000000e+00,7.8555218460e-06
5.7760000000e+00,7.8547309408e-06
5.7800000000e+00,7.8539401785e-06
5.7840000000e+00,7.8531495591e-06
5.7880000000e+00,7.8523590825e-06
5.7920000000e+00,7.8515687486e-06
5.7960000000e+00,7.8507785576e-06
5.8000000000e+00,7.8499885092e-06
5.8040000000e+00,7.8491986036e-06
5.8080000000e+00,7.8484088406e-06
5.8120000000e+00,7.8476192203e-06
5.8160000000e+00,7.8468297425e-06
5.8200000000e+00,7.8460404073e-06
5.8240000000e+00,7.8452512147e-06
5.8280000000e+00,7.8444621646e-06
5.8320000000e+00,7.8436732569e-06
5.8360000000e+00,7.8428844917e-06
5.8400000000e+00,7.8420958689e-06
5.8440000000e+00,7.8413073884e-06
5.8480000000e+00,7.8405190503e-06
5.8520000000e+00,7.8397308546e-06
5.8560000000e+00,7.8389428011e-06
5.8600000000e+00,7.8381548898e-06
5.8640000000e+00,7.8373671208e-06
5.8680000000e+00,7.8365794939e-06
5.8720000000e+00,7.8357920092e-06
5.8760000000e+00,7.8350046666e-06
5.8800000000e+00,7.8342174661e-06
5.8840000000e+00,7.8334304077e-06
5.8880000000e+00,7.8326434913e-06
5.8920000000e+00,7.8318567168e-06
5.8960000000e+00,7.8310700844e-06
5.9000000000e+00,7.8302835938e-06
5.9040000000e+00,7.8294972452e-06
5.9080000000e+00,7.8287110384e-06
5.9120000000e+00,7.8279249735e-06
5.9160000000e+00,7.8271390503e-06
5.9200000000e+00,7.8263532690e-06
5.9240000000e+00,7.8255676293e-06
5.9280000000e+00,7.8247821314e-06
5.9320000000e+00,7.8239967751e-06
5.9360000000e+00,7.8232115605e-06
5.9400000000e+00,7.8224264875e-06
5.9440000000e+00,7.8216415561e-06
5.9480000000e+00,7.8208567662e-06
5.9520000000e+00,7.8200721178e-06
5.9560000000e+00,7.8192876109e-06
5.9600000000e+00,7.8185032455e-06
5.9640000000e+00,7.8177190214e-06
5.9680000000e+00,7.8169349388e-06
5.9720000000e+00,7.8161509975e-06
5.9760000000e+00,7.8153671976e-06
5.9800000000e+00,7.8145835389e-06
5.9840000000e+00,7.8138000215e-06
5.9880000000e+00,7.8130166453e-06
5.9920000000e+00,7.8122334103e-06
5.9960000000e+00,7.8114503165e-06
6.0000000000e+00,7.8106673638e-06
