N,eps_H
6.8400000000e-01,8.4098865361e-02
6.8800000000e-01,8.3152509186e-02
6.9200000000e-01,8.2216188315e-02
6.9600000000e-01,8.1289810166e-02
7.0000000000e-01,8.0373282702e-02
7.0400000000e-01,7.9466514430e-02
7.0800000000e-01,7.8569414408e-02
7.1200000000e-01,7.7681892247e-02
7.1600000000e-01,7.6803858117e-02
7.2000000000e-01,7.5935222749e-02
7.2400000000e-01,7.5075897438e-02
7.2800000000e-01,7.4225794047e-02
7.3200000000e-01,7.3384825008e-02
7.3600000000e-01,7.2552903328e-02
7.4000000000e-01,7.1729942588e-02
7.4400000000e-01,7.0915856947e-02
7.4800000000e-01,7.0110561143e-02
7.5200000000e-01,6.9313970497e-02
7.5600000000e-01,6.8526000911e-02
7.6000000000e-01,6.7746568874e-02
7.6400000000e-01,6.6975591461e-02
7.6800000000e-01,6.6212986332e-02
7.7200000000e-01,6.5458671737e-02
7.7600000000e-01,6.4712566517e-02
7.8000000000e-01,6.3974590099e-02
7.8400000000e-01,6.3244662504e-02
7.8800000000e-01,6.2522704342e-02
7.9200000000e-01,6.1808636814e-02
7.9600000000e-01,6.1102381716e-02
8.0000000000e-01,6.0403861431e-02
8.0400000000e-01,5.9712998935e-02
8.0800000000e-01,5.9029717796e-02
8.1200000000e-01,5.8353942172e-02
8.1600000000e-01,5.7685596811e-02
8.2000000000e-01,5.7024607051e-02
8.2400000000e-01,5.6370898820e-02
8.2800000000e-01,5.5724398631e-02
8.3200000000e-01,5.5085033588e-02
8.3600000000e-01,5.4452731378e-02
8.4000000000e-01,5.3827420276e-02
8.4400000000e-01,5.3209029139e-02
8.4800000000e-01,5.2597487406e-02
8.5200000000e-01,5.1992725099e-02
8.5600000000e-01,5.1394672818e-02
8.6000000000e-01,5.0803261742e-02
8.6400000000e-01,5.0218423625e-02
8.6800000000e-01,4.9640090796e-02
8.7200000000e-01,4.9068196158e-02
8.7600000000e-01,4.8502673183e-02
8.8000000000e-01,4.7943455914e-02
8.8400000000e-01,4.7390478958e-02
8.8800000000e-01,4.6843677489e-02
8.9200000000e-01,4.6302987241e-02
8.9600000000e-01,4.5768344512e-02
9.0000000000e-01,4.5239686153e-02
9.0400000000e-01,4.4716949574e-02
9.0800000000e-01,4.4200072738e-02
9.1200000000e-01,4.3688994157e-02
9.1600000000e-01,4.3183652891e-02
9.2000000000e-01,4.2683988547e-02
9.2400000000e-01,4.2189941274e-02
9.2800000000e-01,4.1701451761e-02
9.3200000000e-01,4.1218461235e-02
9.3600000000e-01,4.0740911456e-02
9.4000000000e-01,4.0268744719e-02
9.4400000000e-01,3.9801903844e-02
9.4800000000e-01,3.9340332180e-02
9.5200000000e-01,3.8883973598e-02
9.5600000000e-01,3.8432772491e-02
9.6000000000e-01,3.7986673766e-02
9.6400000000e-01,3.7545622846e-02
9.6800000000e-01,3.7109565667e-02
9.7200000000e-01,3.6678448670e-02
9.7600000000e-01,3.6252218802e-02
9.8000000000e-01,3.5830823514e-02
9.8400000000e-01,3.5414210752e-02
9.8800000000e-01,3.5002328960e-02
9.9200000000e-01,3.4595127074e-02
9.9600000000e-01,3.4192554520e-02
1.0000000000e+00,3.3794561209e-02
1.0040000000e+00,3.3401097533e-02
1.0080000000e+00,3.3012114367e-02
1.0120000000e+00,3.2627563061e-02
1.0160000000e+00,3.2247395435e-02
1.0200000000e+00,3.1871563784e-02
1.0240000000e+00,3.1500020864e-02
1.0280000000e+00,3.1132719898e-02
1.0320000000e+00,3.0769614566e-02
1.0360000000e+00,3.0410659007e-02
1.0400000000e+00,3.0055807810e-02
1.0440000000e+00,2.9705016017e-02
1.0480000000e+00,2.9358239114e-02
1.0520000000e+00,2.9015433031e-02
1.0560000000e+00,2.8676554136e-02
1.0600000000e+00,2.8341559237e-02
1.0640000000e+00,2.8010405572e-02
1.0680000000e+00,2.7683050810e-02
1.0720000000e+00,2.7359453045e-02
1.0760000000e+00,2.7039570795e-02
1.0800000000e+00,2.6723362997e-02
1.0840000000e+00,2.6410789006e-02
1.0880000000e+00,2.6101808589e-02
1.0920000000e+00,2.5796381920e-02
1.0960000000e+00,2.5494469584e-02
1.1000000000e+00,2.5196032566e-02
1.1040000000e+00,2.4901032250e-02
1.1080000000e+00,2.4609430420e-02
1.1120000000e+00,2.4321189250e-02
1.1160000000e+00,2.4036271303e-02
1.1200000000e+00,2.3754639532e-02
1.1240000000e+00,2.3476257271e-02
1.1280000000e+00,2.3201088234e-02
1.1320000000e+00,2.2929096512e-02
1.1360000000e+00,2.2660246570e-02
1.1400000000e+00,2.2394503242e-02
1.1440000000e+00,2.2131831731e-02
1.1480000000e+00,2.1872197603e-02
1.1520000000e+00,2.1615566783e-02
1.1560000000e+00,2.1361905556e-02
1.1600000000e+00,2.1111180560e-02
1.1640000000e+00,2.0863358785e-02
1.1680000000e+00,2.0618407567e-02
1.1720000000e+00,2.0376294590e-02
1.1760000000e+00,2.0136987876e-02
1.1800000000e+00,1.9900455791e-02
1.1840000000e+00,1.9666667030e-02
1.1880000000e+00,1.9435590627e-02
1.1920000000e+00,1.9207195941e-02
1.1960000000e+00,1.8981452660e-02
1.2000000000e+00,1.8758330794e-02
1.2040000000e+00,1.8537800673e-02
1.2080000000e+00,1.8319832948e-02
1.2120000000e+00,1.8104398580e-02
1.2160000000e+00,1.7891468845e-02
1.2200000000e+00,1.7681015325e-02
1.2240000000e+00,1.7473009910e-02
1.2280000000e+00,1.7267424792e-02
1.2320000000e+00,1.7064232463e-02
1.2360000000e+00,1.6863405711e-02
1.2400000000e+00,1.6664917620e-02
1.2440000000e+00,1.6468741565e-02
1.2480000000e+00,1.6274851208e-02
1.2520000000e+00,1.6083220500e-02
1.2560000000e+00,1.5893823673e-02
1.2600000000e+00,1.5706635239e-02
1.2640000000e+00,1.5521629988e-02
1.2680000000e+00,1.5338782986e-02
1.2720000000e+00,1.5158069571e-02
1.2760000000e+00,1.4979465348e-02
1.2800000000e+00,1.4802946193e-02
1.2840000000e+00,1.4628488242e-02
1.2880000000e+00,1.4456067897e-02
1.2920000000e+00,1.4285661814e-02
1.2960000000e+00,1.4117246911e-02
1.3000000000e+00,1.3950800355e-02
1.3040000000e+00,1.3786299568e-02
1.3080000000e+00,1.3623722219e-02
1.3120000000e+00,1.3463046222e-02
1.3160000000e+00,1.3304249739e-02
1.3200000000e+00,1.3147311169e-02
1.3240000000e+00,1.2992209153e-02
1.3280000000e+00,1.2838922567e-02
1.3320000000e+00,1.2687430521e-02
1.3360000000e+00,1.2537712358e-02
1.3400000000e+00,1.2389747650e-02
1.3440000000e+00,1.2243516195e-02
1.3480000000e+00,1.2098998016e-02
1.3520000000e+00,1.1956173359e-02
1.3560000000e+00,1.1815022691e-02
1.3600000000e+00,1.1675526694e-02
1.3640000000e+00,1.1537666269e-02
1.3680000000e+00,1.1401422527e-02
1.3720000000e+00,1.1266776793e-02
1.3760000000e+00,1.1133710599e-02
1.3800000000e+00,1.1002205685e-02
1.3840000000e+00,1.0872243994e-02
1.3880000000e+00,1.0743807675e-02
1.3920000000e+00,1.0616879072e-02
1.3960000000e+00,1.0491440732e-02
1.4000000000e+00,1.0367475396e-02
1.4040000000e+00,1.0244966000e-02
1.4080000000e+00,1.0123895670e-02
1.4120000000e+00,1.0004247725e-02
1.4160000000e+00,9.8860056697e-03
1.4200000000e+00,9.7691531962e-03
1.4240000000e+00,9.6536741801e-03
1.4280000000e+00,9.5395526791e-03
1.4320000000e+00,9.4267729312e-03
1.4360000000e+00,9.3153193525e-03
1.4400000000e+00,9.2051765357e-03
1.4440000000e+00,9.0963292477e-03
1.4480000000e+00,8.9887624280e-03
1.4520000000e+00,8.8824611872e-03
1.4560000000e+00,8.7774108044e-03
1.4600000000e+00,8.6735967259e-03
1.4640000000e+00,8.5710045634e-03
1.4680000000e+00,8.4696200922e-03
1.4720000000e+00,8.3694292491e-03
1.4760000000e+00,8.2704181310e-03
1.4800000000e+00,8.1725729932e-03
1.4840000000e+00,8.0758802474e-03
1.4880000000e+00,7.9803264602e-03
1.4920000000e+00,7.8858983516e-03
1.4960000000e+00,7.7925827927e-03
1.5000000000e+00,7.7003668049e-03
1.5040000000e+00,7.6092375575e-03
1.5080000000e+00,7.5191823666e-03
1.5120000000e+00,7.4301886932e-03
1.5160000000e+00,7.3422441419e-03
1.5200000000e+00,7.2553364591e-03
1.5240000000e+00,7.1694535313e-03
1.5280000000e+00,7.0845833842e-03
1.5320000000e+00,7.0007141803e-03
1.5360000000e+00,6.9178342180e-03
1.5400000000e+00,6.8359319301e-03
1.5440000000e+00,6.7549958819e-03
1.5480000000e+00,6.6750147701e-03
1.5520000000e+00,6.5959774214e-03
1.5560000000e+00,6.5178727908e-03
1.5600000000e+00,6.4406899602e-03
1.5640000000e+00,6.3644181372e-03
1.5680000000e+00,6.2890466536e-03
1.5720000000e+00,6.2145649640e-03
1.5760000000e+00,6.1409626444e-03
1.5800000000e+00,6.0682293911e-03
1.5840000000e+00,5.9963550189e-03
1.5880000000e+00,5.9253294602e-03
1.5920000000e+00,5.8551427636e-03
1.5960000000e+00,5.7857850924e-03
1.6000000000e+00,5.7172467236e-03
1.6040000000e+00,5.6495180465e-03
1.6080000000e+00,5.5825895613e-03
1.6120000000e+00,5.5164518781e-03
1.6160000000e+00,5.4510957156e-03
1.6200000000e+00,5.3865118997e-03
1.6240000000e+00,5.3226913628e-03
1.6280000000e+00,5.2596251418e-03
1.6320000000e+00,5.1973043777e-03
1.6360000000e+00,5.1357203140e-03
1.6400000000e+00,5.0748642958e-03
1.6440000000e+00,5.0147277683e-03
1.6480000000e+00,4.9553022760e-03
1.6520000000e+00,4.8965794614e-03
1.6560000000e+00,4.8385510643e-03
1.6600000000e+00,4.7812089198e-03
1.6640000000e+00,4.7245449583e-03
1.6680000000e+00,4.6685512036e-03
1.6720000000e+00,4.6132197724e-03
1.6760000000e+00,4.5585428727e-03
1.6800000000e+00,4.5045128035e-03
1.6840000000e+00,4.4511219529e-03
1.6880000000e+00,4.3983627977e-03
1.6920000000e+00,4.3462279024e-03
1.6960000000e+00,4.2947099179e-03
1.7000000000e+00,4.2438015806e-03
1.7040000000e+00,4.1934957115e-03
1.7080000000e+00,4.1437852152e-03
1.7120000000e+00,4.0946630790e-03
1.7160000000e+00,4.0461223720e-03
1.7200000000e+00,3.9981562440e-03
1.7240000000e+00,3.9507579247e-03
1.7280000000e+00,3.9039207226e-03
1.7320000000e+00,3.8576380246e-03
1.7360000000e+00,3.8119032945e-03
1.7400000000e+00,3.7667100724e-03
1.7440000000e+00,3.7220519740e-03
1.7480000000e+00,3.6779226893e-03
1.7520000000e+00,3.6343159822e-03
1.7560000000e+00,3.5912256894e-03
1.7600000000e+00,3.5486457196e-03
1.7640000000e+00,3.5065700526e-03
1.7680000000e+00,3.4649927389e-03
1.7720000000e+00,3.4239078981e-03
1.7760000000e+00,3.3833097191e-03
1.7800000000e+00,3.3431924583e-03
1.7840000000e+00,3.3035504397e-03
1.7880000000e+00,3.2643780534e-03
1.7920000000e+00,3.2256697554e-03
1.7960000000e+00,3.1874200665e-03
1.8000000000e+00,3.1496235718e-03
1.8040000000e+00,3.1122749197e-03
1.8080000000e+00,3.0753688213e-03
1.8120000000e+00,3.0389000497e-03
1.8160000000e+00,3.0028634393e-03
1.8200000000e+00,2.9672538850e-03
1.8240000000e+00,2.9320663417e-03
1.8280000000e+00,2.8972958231e-03
1.8320000000e+00,2.8629374019e-03
1.8360000000e+00,2.8289862082e-03
1.8400000000e+00,2.7954374295e-03
1.8440000000e+00,2.7622863095e-03
1.8480000000e+00,2.7295281479e-03
1.8520000000e+00,2.6971582997e-03
1.8560000000e+00,2.6651721743e-03
1.8600000000e+00,2.6335652349e-03
1.8640000000e+00,2.6023329981e-03
1.8680000000e+00,2.5714710334e-03
1.8720000000e+00,2.5409749619e-03
1.8760000000e+00,2.5108404566e-03
1.8800000000e+00,2.4810632410e-03
1.8840000000e+00,2.4516390890e-03
1.8880000000e+00,2.4225638244e-03
1.8920000000e+00,2.3938333198e-03
1.8960000000e+00,2.3654434965e-03
1.9000000000e+00,2.3373903237e-03
1.9040000000e+00,2.3096698182e-03
1.9080000000e+00,2.2822780433e-03
1.9120000000e+00,2.2552111090e-03
1.9160000000e+00,2.2284651710e-03
1.9200000000e+00,2.2020364300e-03
1.9240000000e+00,2.1759211318e-03
1.9280000000e+00,2.1501155661e-03
1.9320000000e+00,2.1246160665e-03
1.9360000000e+00,2.0994190096e-03
1.9400000000e+00,2.0745208149e-03
1.9440000000e+00,2.0499179439e-03
1.9480000000e+00,2.0256068998e-03
1.9520000000e+00,2.0015842271e-03
1.9560000000e+00,1.9778465110e-03
1.9600000000e+00,1.9543903769e-03
1.9640000000e+00,1.9312124900e-03
1.9680000000e+00,1.9083095548e-03
1.9720000000e+00,1.8856783147e-03
1.9760000000e+00,1.8633155515e-03
1.9800000000e+00,1.8412180848e-03
1.9840000000e+00,1.8193827721e-03
1.9880000000e+00,1.7978065076e-03
1.9920000000e+00,1.7764862222e-03
1.9960000000e+00,1.7554188831e-03
2.0000000000e+00,1.7346014933e-03
2.0040000000e+00,1.7140310911e-03
2.0080000000e+00,1.6937047497e-03
2.0120000000e+00,1.6736195771e-03
2.0160000000e+00,1.6537727152e-03
2.0200000000e+00,1.6341613397e-03
2.0240000000e+00,1.6147826597e-03
2.0280000000e+00,1.5956339172e-03
2.0320000000e+00,1.5767123868e-03
2.0360000000e+00,1.5580153752e-03
2.0400000000e+00,1.5395402211e-03
2.0440000000e+00,1.5212842946e-03
2.0480000000e+00,1.5032449967e-03
2.0520000000e+00,1.4854197592e-03
2.0560000000e+00,1.4678060443e-03
2.0600000000e+00,1.4504013442e-03
2.0640000000e+00,1.4332031806e-03
2.0680000000e+00,1.4162091047e-03
2.0720000000e+00,1.3994166965e-03
2.0760000000e+00,1.3828235646e-03
2.0800000000e+00,1.3664273459e-03
2.0840000000e+00,1.3502257053e-03
2.0880000000e+00,1.3342163353e-03
2.0920000000e+00,1.3183969555e-03
2.0960000000e+00,1.3027653129e-03
2.1000000000e+00,1.2873191806e-03
2.1040000000e+00,1.2720563585e-03
2.1080000000e+00,1.2569746723e-03
2.1120000000e+00,1.2420719733e-03
2.1160000000e+00,1.2273461386e-03
2.1200000000e+00,1.2127950702e-03
2.1240000000e+00,1.1984166947e-03
2.1280000000e+00,1.1842089637e-03
2.1320000000e+00,1.1701698527e-03
2.1360000000e+00,1.1562973612e-03
2.1400000000e+00,1.1425895126e-03
2.1440000000e+00,1.1290443535e-03
2.1480000000e+00,1.1156599535e-03
2.1520000000e+00,1.1024344055e-03
2.1560000000e+00,1.0893658245e-03
2.1600000000e+00,1.0764523480e-03
2.1640000000e+00,1.0636921356e-03
2.1680000000e+00,1.0510833688e-03
2.1720000000e+00,1.0386242503e-03
2.1760000000e+00,1.0263130045e-03
2.1800000000e+00,1.0141478763e-03
2.1840000000e+00,1.0021271320e-03
2.1880000000e+00,9.9024905806e-04
2.1920000000e+00,9.7851196122e-04
2.1960000000e+00,9.6691416847e-04
2.2000000000e+00,9.5545402646e-04
2.2040000000e+00,9.4412990151e-04
2.2080000000e+00,9.3294017933e-04
2.2120000000e+00,9.2188326463e-04
2.2160000000e+00,9.1095758116e-04
2.2200000000e+00,9.0016157128e-04
2.2240000000e+00,8.8949369578e-04
2.2280000000e+00,8.7895243381e-04
2.2320000000e+00,8.6853628238e-04
2.2360000000e+00,8.5824375645e-04
2.2400000000e+00,8.4807338855e-04
2.2440000000e+00,8.3802372855e-04
2.2480000000e+00,8.2809334356e-04
2.2520000000e+00,8.1828081767e-04
2.2560000000e+00,8.0858475175e-04
2.2600000000e+00,7.9900376328e-04
2.2640000000e+00,7.8953648611e-04
2.2680000000e+00,7.8018157026e-04
2.2720000000e+00,7.7093768181e-04
2.2760000000e+00,7.6180350267e-04
2.2800000000e+00,7.5277773030e-04
2.2840000000e+00,7.4385907764e-04
2.2880000000e+00,7.3504627299e-04
2.2920000000e+00,7.2633805957e-04
2.2960000000e+00,7.1773319562e-04
2.3000000000e+00,7.0923045409e-04
2.3040000000e+00,7.0082862241e-04
2.3080000000e+00,6.9252650252e-04
2.3120000000e+00,6.8432291048e-04
2.3160000000e+00,6.7621667643e-04
2.3200000000e+00,6.6820664435e-04
2.3240000000e+00,6.6029167200e-04
2.3280000000e+00,6.5247063064e-04
2.3320000000e+00,6.4474240493e-04
2.3360000000e+00,6.3710589276e-04
2.3400000000e+00,6.2956000511e-04
2.3440000000e+00,6.2210366591e-04
2.3480000000e+00,6.1473581180e-04
2.3520000000e+00,6.0745539207e-04
2.3560000000e+00,6.0026136847e-04
2.3600000000e+00,5.9315271507e-04
2.3640000000e+00,5.8612841813e-04
2.3680000000e+00,5.7918747593e-04
2.3720000000e+00,5.7232889867e-04
2.3760000000e+00,5.6555170820e-04
2.3800000000e+00,5.5885493806e-04
2.3840000000e+00,5.5223763331e-04
2.3880000000e+00,5.4569885022e-04
2.3920000000e+00,5.3923765636e-04
2.3960000000e+00,5.3285313030e-04
2.4000000000e+00,5.2654436159e-04
2.4040000000e+00,5.2031045062e-04
2.4080000000e+00,5.1415050835e-04
2.4120000000e+00,5.0806365641e-04
2.4160000000e+00,5.0204902678e-04
2.4200000000e+00,4.9610576178e-04
2.4240000000e+00,4.9023301395e-04
2.4280000000e+00,4.8442994578e-04
2.4320000000e+00,4.7869572979e-04
2.4360000000e+00,4.7302954834e-04
2.4400000000e+00,4.6743059344e-04
2.4440000000e+00,4.6189806672e-04
2.4480000000e+00,4.5643117930e-04
2.4520000000e+00,4.5102915164e-04
2.4560000000e+00,4.4569121347e-04
2.4600000000e+00,4.4041660366e-04
2.4640000000e+00,4.3520457017e-04
2.4680000000e+00,4.3005436980e-04
2.4720000000e+00,4.2496526821e-04
2.4760000000e+00,4.1993653989e-04
2.4800000000e+00,4.1496746775e-04
2.4840000000e+00,4.1005734332e-04
2.4880000000e+00,4.0520546659e-04
2.4920000000e+00,4.0041114579e-04
2.4960000000e+00,3.9567369738e-04
2.5000000000e+00,3.9099244597e-04
2.5040000000e+00,3.8636672412e-04
2.5080000000e+00,3.8179587241e-04
2.5120000000e+00,3.7727923920e-04
2.5160000000e+00,3.7281618059e-04
2.5200000000e+00,3.6840606032e-04
2.5240000000e+00,3.6404824974e-04
2.5280000000e+00,3.5974212759e-04
2.5320000000e+00,3.5548708005e-04
2.5360000000e+00,3.5128250057e-04
2.5400000000e+00,3.4712778982e-04
2.5440000000e+00,3.4302235552e-04
2.5480000000e+00,3.3896561252e-04
2.5520000000e+00,3.3495698260e-04
2.5560000000e+00,3.3099589433e-04
2.5600000000e+00,3.2708178315e-04
2.5640000000e+00,3.2321409125e-04
2.5680000000e+00,3.1939226732e-04
2.5720000000e+00,3.1561576661e-04
2.5760000000e+00,3.1188405098e-04
2.5800000000e+00,3.0819658856e-04
2.5840000000e+00,3.0455285381e-04
2.5880000000e+00,3.0095232752e-04
2.5920000000e+00,2.9739449654e-04
2.5960000000e+00,2.9387885381e-04
2.6000000000e+00,2.9040489842e-04
2.6040000000e+00,2.8697213533e-04
2.6080000000e+00,2.8358007537e-04
2.6120000000e+00,2.8022823520e-04
2.6160000000e+00,2.7691613719e-04
2.6200000000e+00,2.7364330947e-04
2.6240000000e+00,2.7040928572e-04
2.6280000000e+00,2.6721360512e-04
2.6320000000e+00,2.6405581237e-04
2.6360000000e+00,2.6093545761e-04
2.6400000000e+00,2.5785209629e-04
2.6440000000e+00,2.5480528911e-04
2.6480000000e+00,2.5179460202e-04
2.6520000000e+00,2.4881960622e-04
2.6560000000e+00,2.4587987783e-04
2.6600000000e+00,2.4297499808e-04
2.6640000000e+00,2.4010455324e-04
2.6680000000e+00,2.3726813439e-04
2.6720000000e+00,2.3446533758e-04
2.6760000000e+00,2.3169576359e-04
2.6800000000e+00,2.2895901792e-04
2.6840000000e+00,2.2625471082e-04
2.6880000000e+00,2.2358245714e-04
2.6920000000e+00,2.2094187627e-04
2.6960000000e+00,2.1833259223e-04
2.7000000000e+00,2.1575423340e-04
2.7040000000e+00,2.1320643260e-04
2.7080000000e+00,2.1068882706e-04
2.7120000000e+00,2.0820105829e-04
2.7160000000e+00,2.0574277204e-04
2.7200000000e+00,2.0331361830e-04
2.7240000000e+00,2.0091325121e-04
2.7280000000e+00,1.9854132895e-04
2.7320000000e+00,1.9619751393e-04
2.7360000000e+00,1.9388147242e-04
2.7400000000e+00,1.9159287466e-04
2.7440000000e+00,1.8933139494e-04
2.7480000000e+00,1.8709671129e-04
2.7520000000e+00,1.8488850561e-04
2.7560000000e+00,1.8270646359e-04
2.7600000000e+00,1.8055027459e-04
2.7640000000e+00,1.7841963178e-04
2.7680000000e+00,1.7631423188e-04
2.7720000000e+00,1.7423377526e-04
2.7760000000e+00,1.7217796581e-04
2.7800000000e+00,1.7014651100e-04
2.7840000000e+00,1.6813912171e-04
2.7880000000e+00,1.6615551224e-04
2.7920000000e+00,1.6419540041e-04
2.7960000000e+00,1.6225850730e-04
2.8000000000e+00,1.6034455727e-04
2.8040000000e+00,1.5845327802e-04
2.8080000000e+00,1.5658440047e-04
2.8120000000e+00,1.5473765874e-04
2.8160000000e+00,1.5291279012e-04
2.8200000000e+00,1.5110953497e-04
2.8240000000e+00,1.4932763675e-04
2.8280000000e+00,1.4756684206e-04
2.8320000000e+00,1.4582690038e-04
2.8360000000e+00,1.4410756424e-04
2.8400000000e+00,1.4240858912e-04
2.8440000000e+00,1.4072973333e-04
2.8480000000e+00,1.3907075815e-04
2.8520000000e+00,1.3743142763e-04
2.8560000000e+00,1.3581150865e-04
2.8600000000e+00,1.3421077085e-04
2.8640000000e+00,1.3262898659e-04
2.8680000000e+00,1.3106593098e-04
2.8720000000e+00,1.2952138178e-04
2.8760000000e+00,1.2799511937e-04
2.8800000000e+00,1.2648692675e-04
2.8840000000e+00,1.2499658952e-04
2.8880000000e+00,1.2352389581e-04
2.8920000000e+00,1.2206863628e-04
2.8960000000e+00,1.2063060403e-04
2.9000000000e+00,1.1920959469e-04
2.9040000000e+00,1.1780540627e-04
2.9080000000e+00,1.1641783918e-04
2.9120000000e+00,1.1504669626e-04
2.9160000000e+00,1.1369178260e-04
2.9200000000e+00,1.1235290565e-04
2.9240000000e+00,1.1102987519e-04
2.9280000000e+00,1.0972250318e-04
2.9320000000e+00,1.0843060386e-04
2.9360000000e+00,1.0715399369e-04
2.9400000000e+00,1.0589249129e-04
2.9440000000e+00,1.0464591740e-04
2.9480000000e+00,1.0341409497e-04
2.9520000000e+00,1.0219684898e-04
2.9560000000e+00,1.0099400655e-04
2.9600000000e+00,9.9805396791e-05
2.9640000000e+00,9.8630850869e-05
2.9680000000e+00,9.7470202007e-05
2.9720000000e+00,9.6323285327e-05
2.9760000000e+00,9.5189937922e-05
2.9800000000e+00,9.4069998874e-05
2.9840000000e+00,9.2963309193e-05
2.9880000000e+00,9.1869711703e-05
2.9920000000e+00,9.0789051055e-05
2.9960000000e+00,8.9721173893e-05
3.0000000000e+00,8.8665928592e-05
3.0040000000e+00,8.7623165328e-05
3.0080000000e+00,8.6592736072e-05
3.0120000000e+00,8.5574494532e-05
3.0160000000e+00,8.4568296203e-05
3.0200000000e+00,8.3573998257e-05
3.0240000000e+00,8.2591459585e-05
3.0280000000e+00,8.1620540687e-05
3.0320000000e+00,8.0661103810e-05
3.0360000000e+00,7.9713012847e-05
3.0400000000e+00,7.8776133190e-05
3.0440000000e+00,7.7850331910e-05
3.0480000000e+00,7.6935477704e-05
3.0520000000e+00,7.6031440709e-05
3.0560000000e+00,7.5138092682e-05
3.0600000000e+00,7.4255306924e-05
3.0640000000e+00,7.3382958158e-05
3.0680000000e+00,7.2520922677e-05
3.0720000000e+00,7.1669078200e-05
3.0760000000e+00,7.0827303897e-05
3.0800000000e+00,6.9995480401e-05
3.0840000000e+00,6.9173489742e-05
3.0880000000e+00,6.8361215352e-05
3.0920000000e+00,6.7558542028e-05
3.0960000000e+00,6.6765355987e-05
3.1000000000e+00,6.5981544756e-05
3.1040000000e+00,6.5206997201e-05
3.1080000000e+00,6.4441603526e-05
3.1120000000e+00,6.3685255212e-05
3.1160000000e+00,6.2937845071e-05
3.1200000000e+00,6.2199267157e-05
3.1240000000e+00,6.1469416779e-05
3.1280000000e+00,6.0748190492e-05
3.1320000000e+00,6.0035486069e-05
3.1360000000e+00,5.9331202531e-05
3.1400000000e+00,5.8635240104e-05
3.1440000000e+00,5.7947500152e-05
3.1480000000e+00,5.7267885219e-05
3.1520000000e+00,5.6596299033e-05
3.1560000000e+00,5.5932646452e-05
3.1600000000e+00,5.5276833461e-05
3.1640000000e+00,5.4628767170e-05
3.1680000000e+00,5.3988355776e-05
3.1720000000e+00,5.3355508567e-05
3.1760000000e+00,5.2730135949e-05
3.1800000000e+00,5.2112149339e-05
3.1840000000e+00,5.1501461221e-05
3.1880000000e+00,5.0897985143e-05
3.1920000000e+00,5.0301635621e-05
3.1960000000e+00,4.9712328230e-05
3.2000000000e+00,4.9129979605e-05
3.2040000000e+00,4.8554507231e-05
3.2080000000e+00,4.7985829688e-05
3.2120000000e+00,4.7423866507e-05
3.2160000000e+00,4.6868538078e-05
3.2200000000e+00,4.6319765849e-05
3.2240000000e+00,4.5777472157e-05
3.2280000000e+00,4.5241580305e-05
3.2320000000e+00,4.4712014407e-05
3.2360000000e+00,4.4188699561e-05
3.2400000000e+00,4.3671561731e-05
3.2440000000e+00,4.3160527697e-05
3.2480000000e+00,4.2655525272e-05
3.2520000000e+00,4.2156482999e-05
3.2560000000e+00,4.1663330234e-05
3.2600000000e+00,4.1175997265e-05
3.2640000000e+00,4.0694415192e-05
3.2680000000e+00,4.0218515896e-05
3.2720000000e+00,3.9748232074e-05
3.2760000000e+00,3.9283497233e-05
3.2800000000e+00,3.8824245711e-05
3.2840000000e+00,3.8370412524e-05
3.2880000000e+00,3.7921933524e-05
3.2920000000e+00,3.7478745395e-05
3.2960000000e+00,3.7040785387e-05
3.3000000000e+00,3.6607991680e-05
3.3040000000e+00,3.6180303097e-05
3.3080000000e+00,3.5757659150e-05
3.3120000000e+00,3.5340000180e-05
3.3160000000e+00,3.4927267138e-05
3.3200000000e+00,3.4519401722e-05
3.3240000000e+00,3.4116346338e-05
3.3280000000e+00,3.3718044048e-05
3.3320000000e+00,3.3324438563e-05
3.3360000000e+00,3.2935474285e-05
3.3400000000e+00,3.2551096305e-05
3.3440000000e+00,3.2171250348e-05
3.3480000000e+00,3.1795882736e-05
3.3520000000e+00,3.1424940500e-05
3.3560000000e+00,3.1058371309e-05
3.3600000000e+00,3.0696123327e-05
3.3640000000e+00,3.0338145458e-05
3.3680000000e+00,2.9984387209e-05
3.3720000000e+00,2.9634798598e-05
3.3760000000e+00,2.9289330281e-05
3.3800000000e+00,2.8947933526e-05
3.3840000000e+00,2.8610560185e-05
3.3880000000e+00,2.8277162625e-05
3.3920000000e+00,2.7947693777e-05
3.3960000000e+00,2.7622107230e-05
3.4000000000e+00,2.7300357034e-05
3.4040000000e+00,2.6982397733e-05
3.4080000000e+00,2.6668184570e-05
3.4120000000e+00,2.6357673214e-05
3.4160000000e+00,2.6050819849e-05
3.4200000000e+00,2.5747581227e-05
3.4240000000e+00,2.5447914574e-05
3.4280000000e+00,2.5151777640e-05
3.4320000000e+00,2.4859128690e-05
3.4360000000e+00,2.4569926489e-05
3.4400000000e+00,2.4284130241e-05
3.4440000000e+00,2.4001699662e-05
3.4480000000e+00,2.3722594993e-05
3.4520000000e+00,2.3446776878e-05
3.4560000000e+00,2.3174206446e-05
3.4600000000e+00,2.2904845305e-05
3.4640000000e+00,2.2638655464e-05
3.4680000000e+00,2.2375599481e-05
3.4720000000e+00,2.2115640305e-05
3.4760000000e+00,2.1858741289e-05
