N,w_ent
2.8400000000e+00,-9.9110236872e-01
2.8440000000e+00,-9.9110308050e-01
2.8480000000e+00,-9.9110379223e-01
2.8520000000e+00,-9.9110450390e-01
2.8560000000e+00,-9.9110521551e-01
2.8600000000e+00,-9.9110592706e-01
2.8640000000e+00,-9.9110663856e-01
2.8680000000e+00,-9.9110735000e-01
2.8720000000e+00,-9.9110806138e-01
2.8760000000e+00,-9.9110877271e-01
2.8800000000e+00,-9.9110948398e-01
2.8840000000e+00,-9.9111019519e-01
2.8880000000e+00,-9.9111090635e-01
2.8920000000e+00,-9.9111161745e-01
2.8960000000e+00,-9.9111232849e-01
2.9000000000e+00,-9.9111303947e-01
2.9040000000e+00,-9.9111375040e-01
2.9080000000e+00,-9.9111446127e-01
2.9120000000e+00,-9.9111517209e-01
2.9160000000e+00,-9.9111588285e-01
2.9200000000e+00,-9.9111659355e-01
2.9240000000e+00,-9.9111730419e-01
2.9280000000e+00,-9.9111801478e-01
2.9320000000e+00,-9.9111872531e-01
2.9360000000e+00,-9.9111943578e-01
2.9400000000e+00,-9.9112014620e-01
2.9440000000e+00,-9.9112085656e-01
2.9480000000e+00,-9.9112156686e-01
2.9520000000e+00,-9.9112227711e-01
2.9560000000e+00,-9.9112298730e-01
2.9600000000e+00,-9.9112369743e-01
2.9640000000e+00,-9.9112440751e-01
2.9680000000e+00,-9.9112511753e-01
2.9720000000e+00,-9.9112582749e-01
2.9760000000e+00,-9.9112653739e-01
2.9800000000e+00,-9.9112724724e-01
2.9840000000e+00,-9.9112795703e-01
2.9880000000e+00,-9.9112866677e-01
2.9920000000e+00,-9.9112937645e-01
2.9960000000e+00,-9.9113008607e-01
3.0000000000e+00,-9.9113079563e-01
3.0040000000e+00,-9.9113150514e-01
3.0080000000e+00,-9.9113221459e-01
3.0120000000e+00,-9.9113292399e-01
3.0160000000e+00,-9.9113363332e-01
3.0200000000e+00,-9.9113434261e-01
3.0240000000e+00,-9.9113505183e-01
3.0280000000e+00,-9.9113576100e-01
3.0320000000e+00,-9.9113647011e-01
3.0360000000e+00,-9.9113717916e-01
3.0400000000e+00,-9.9113788816e-01
3.0440000000e+00,-9.9113859710e-01
3.0480000000e+00,-9.9113930598e-01
3.0520000000e+00,-9.9114001481e-01
3.0560000000e+00,-9.9114072358e-01
3.0600000000e+00,-9.9114143229e-01
3.0640000000e+00,-9.9114214095e-01
3.0680000000e+00,-9.9114284955e-01
3.0720000000e+00,-9.9114355810e-01
3.0760000000e+00,-9.9114426658e-01
3.0800000000e+00,-9.9114497501e-01
3.0840000000e+00,-9.9114568339e-01
3.0880000000e+00,-9.9114639170e-01
3.0920000000e+00,-9.9114709996e-01
3.0960000000e+00,-9.9114780817e-01
3.1000000000e+00,-9.9114851631e-01
3.1040000000e+00,-9.9114922441e-01
3.1080000000e+00,-9.9114993244e-01
3.1120000000e+00,-9.9115064042e-01
3.1160000000e+00,-9.9115134834e-01
3.1200000000e+00,-9.9115205620e-01
3.1240000000e+00,-9.9115276401e-01
3.1280000000e+00,-9.9115347176e-01
3.1320000000e+00,-9.9115417945e-01
3.1360000000e+00,-9.9115488709e-01
3.1400000000e+00,-9.9115559467e-01
3.1440000000e+00,-9.9115630219e-01
3.1480000000e+00,-9.9115700966e-01
3.1520000000e+00,-9.9115771707e-01
3.1560000000e+00,-9.9115842443e-01
3.1600000000e+00,-9.9115913172e-01
3.1640000000e+00,-9.9115983897e-01
3.1680000000e+00,-9.9116054615e-01
3.1720000000e+00,-9.9116125328e-01
3.1760000000e+00,-9.9116196035e-01
3.1800000000e+00,-9.9116266737e-01
3.1840000000e+00,-9.9116337432e-01
3.1880000000e+00,-9.9116408123e-01
3.1920000000e+00,-9.9116478807e-01
3.1960000000e+00,-9.9116549486e-01
3.2000000000e+00,-9.9116620159e-01
3.2040000000e+00,-9.9116690827e-01
3.2080000000e+00,-9.9116761489e-01
3.2120000000e+00,-9.9116832145e-01
3.2160000000e+00,-9.9116902795e-01
3.2200000000e+00,-9.9116973440e-01
3.2240000000e+00,-9.9117044080e-01
3.2280000000e+00,-9.9117114713e-01
3.2320000000e+00,-9.9117185341e-01
3.2360000000e+00,-9.9117255964e-01
3.2400000000e+00,-9.9117326580e-01
3.2440000000e+00,-9.9117397191e-01
3.2480000000e+00,-9.9117467797e-01
3.2520000000e+00,-9.9117538397e-01
3.2560000000e+00,-9.9117608991e-01
3.2600000000e+00,-9.9117679579e-01
3.2640000000e+00,-9.9117750162e-01
3.2680000000e+00,-9.9117820739e-01
3.2720000000e+00,-9.9117891311e-01
3.2760000000e+00,-9.9117961877e-01
3.2800000000e+00,-9.9118032437e-01
3.2840000000e+00,-9.9118102991e-01
3.2880000000e+00,-9.9118173540e-01
3.2920000000e+00,-9.9118244084e-01
3.2960000000e+00,-9.9118314621e-01
3.3000000000e+00,-9.9118385153e-01
3.3040000000e+00,-9.9118455680e-01
3.3080000000e+00,-9.9118526200e-01
3.3120000000e+00,-9.9118596715e-01
3.3160000000e+00,-9.9118667225e-01
3.3200000000e+00,-9.9118737729e-01
3.3240000000e+00,-9.9118808227e-01
3.3280000000e+00,-9.9118878719e-01
3.3320000000e+00,-9.9118949206e-01
3.3360000000e+00,-9.9119019687e-01
3.3400000000e+00,-9.9119090163e-01
3.3440000000e+00,-9.9119160633e-01
3.3480000000e+00,-9.9119231097e-01
3.3520000000e+00,-9.9119301556e-01
3.3560000000e+00,-9.9119372009e-01
3.3600000000e+00,-9.9119442457e-01
3.3640000000e+00,-9.9119512898e-01
3.3680000000e+00,-9.9119583334e-01
3.3720000000e+00,-9.9119653765e-01
3.3760000000e+00,-9.9119724190e-01
3.3800000000e+00,-9.9119794609e-01
3.3840000000e+00,-9.9119865023e-01
3.3880000000e+00,-9.9119935431e-01
3.3920000000e+00,-9.9120005833e-01
3.3960000000e+00,-9.9120076230e-01
3.4000000000e+00,-9.9120146621e-01
3.4040000000e+00,-9.9120217006e-01
3.4080000000e+00,-9.9120287386e-01
3.4120000000e+00,-9.9120357760e-01
3.4160000000e+00,-9.9120428129e-01
3.4200000000e+00,-9.9120498492e-01
3.4240000000e+00,-9.9120568849e-01
3.4280000000e+00,-9.9120639201e-01
3.4320000000e+00,-9.9120709547e-01
3.4360000000e+00,-9.9120779887e-01
3.4400000000e+00,-9.9120850222e-01
3.4440000000e+00,-9.9120920551e-01
3.4480000000e+00,-9.9120990875e-01
3.4520000000e+00,-9.9121061193e-01
3.4560000000e+00,-9.9121131505e-01
3.4600000000e+00,-9.9121201812e-01
3.4640000000e+00,-9.9121272113e-01
3.4680000000e+00,-9.9121342408e-01
3.4720000000e+00,-9.9121412698e-01
3.4760000000e+00,-9.9121482982e-01
3.4800000000e+00,-9.9121553261e-01
3.4840000000e+00,-9.9121623534e-01
3.4880000000e+00,-9.9121693801e-01
3.4920000000e+00,-9.9121764063e-01
3.4960000000e+00,-9.9121834319e-01
3.5000000000e+00,-9.9121904569e-01
3.5040000000e+00,-9.9121974814e-01
3.5080000000e+00,-9.9122045053e-01
3.5120000000e+00,-9.9122115287e-01
3.5160000000e+00,-9.9122185515e-01
3.5200000000e+00,-9.9122255737e-01
3.5240000000e+00,-9.9122325954e-01
3.5280000000e+00,-9.9122396165e-01
3.5320000000e+00,-9.9122466370e-01
3.5360000000e+00,-9.9122536570e-01
3.5400000000e+00,-9.9122606765e-01
3.5440000000e+00,-9.9122676953e-01
3.5480000000e+00,-9.9122747136e-01
3.5520000000e+00,-9.9122817314e-01
3.5560000000e+00,-9.9122887485e-01
3.5600000000e+00,-9.9122957652e-01
3.5640000000e+00,-9.9123027812e-01
3.5680000000e+00,-9.9123097967e-01
3.5720000000e+00,-9.9123168117e-01
3.5760000000e+00,-9.9123238260e-01
3.5800000000e+00,-9.9123308398e-01
3.5840000000e+00,-9.9123378531e-01
3.5880000000e+00,-9.9123448658e-01
3.5920000000e+00,-9.9123518779e-01
3.5960000000e+00,-9.9123588895e-01
3.6000000000e+00,-9.9123659005e-01
3.6040000000e+00,-9.9123729109e-01
3.6080000000e+00,-9.9123799208e-01
3.6120000000e+00,-9.9123869302e-01
3.6160000000e+00,-9.9123939389e-01
3.6200000000e+00,-9.9124009471e-01
3.6240000000e+00,-9.9124079548e-01
3.6280000000e+00,-9.9124149618e-01
3.6320000000e+00,-9.9124219684e-01
3.6360000000e+00,-9.9124289743e-01
3.6400000000e+00,-9.9124359797e-01
3.6440000000e+00,-9.9124429846e-01
3.6480000000e+00,-9.9124499889e-01
3.6520000000e+00,-9.9124569926e-01
3.6560000000e+00,-9.9124639957e-01
3.6600000000e+00,-9.9124709983e-01
3.6640000000e+00,-9.9124780004e-01
3.6680000000e+00,-9.9124850019e-01
3.6720000000e+00,-9.9124920028e-01
3.6760000000e+00,-9.9124990031e-01
3.6800000000e+00,-9.9125060029e-01
3.6840000000e+00,-9.9125130022e-01
3.6880000000e+00,-9.9125200009e-01
3.6920000000e+00,-9.9125269990e-01
3.6960000000e+00,-9.9125339965e-01
3.7000000000e+00,-9.9125409935e-01
3.7040000000e+00,-9.9125479900e-01
3.7080000000e+00,-9.9125549859e-01
3.7120000000e+00,-9.9125619812e-01
3.7160000000e+00,-9.9125689759e-01
3.7200000000e+00,-9.9125759701e-01
3.7240000000e+00,-9.9125829638e-01
3.7280000000e+00,-9.9125899569e-01
3.7320000000e+00,-9.9125969494e-01
3.7360000000e+00,-9.9126039414e-01
3.7400000000e+00,-9.9126109328e-01
3.7440000000e+00,-9.9126179236e-01
3.7480000000e+00,-9.9126249139e-01
3.7520000000e+00,-9.9126319036e-01
3.7560000000e+00,-9.9126388928e-01
3.7600000000e+00,-9.9126458814e-01
3.7640000000e+00,-9.9126528695e-01
3.7680000000e+00,-9.9126598569e-01
3.7720000000e+00,-9.9126668439e-01
3.7760000000e+00,-9.9126738302e-01
3.7800000000e+00,-9.9126808161e-01
3.7840000000e+00,-9.9126878013e-01
3.7880000000e+00,-9.9126947860e-01
3.7920000000e+00,-9.9127017702e-01
3.7960000000e+00,-9.9127087537e-01
3.8000000000e+00,-9.9127157368e-01
3.8040000000e+00,-9.9127227192e-01
3.8080000000e+00,-9.9127297011e-01
3.8120000000e+00,-9.9127366825e-01
3.8160000000e+00,-9.9127436632e-01
3.8200000000e+00,-9.9127506435e-01
3.8240000000e+00,-9.9127576231e-01
3.8280000000e+00,-9.9127646023e-01
3.8320000000e+00,-9.9127715808e-01
3.8360000000e+00,-9.9127785588e-01
3.8400000000e+00,-9.9127855362e-01
3.8440000000e+00,-9.9127925131e-01
3.8480000000e+00,-9.9127994894e-01
3.8520000000e+00,-9.9128064652e-01
3.8560000000e+00,-9.9128134404e-01
3.8600000000e+00,-9.9128204150e-01
3.8640000000e+00,-9.9128273891e-01
3.8680000000e+00,-9.9128343627e-01
3.8720000000e+00,-9.9128413356e-01
3.8760000000e+00,-9.9128483081e-01
3.8800000000e+00,-9.9128552799e-01
3.8840000000e+00,-9.9128622512e-01
3.8880000000e+00,-9.9128692219e-01
3.8920000000e+00,-9.9128761921e-01
3.8960000000e+00,-9.9128831618e-01
3.9000000000e+00,-9.9128901308e-01
3.9040000000e+00,-9.9128970993e-01
3.9080000000e+00,-9.9129040673e-01
3.9120000000e+00,-9.9129110347e-01
3.9160000000e+00,-9.9129180015e-01
3.9200000000e+00,-9.9129249678e-01
3.9240000000e+00,-9.9129319335e-01
3.9280000000e+00,-9.9129388987e-01
3.9320000000e+00,-9.9129458633e-01
3.9360000000e+00,-9.9129528274e-01
3.9400000000e+00,-9.9129597909e-01
3.9440000000e+00,-9.9129667538e-01
3.9480000000e+00,-9.9129737162e-01
3.9520000000e+00,-9.9129806780e-01
3.9560000000e+00,-9.9129876393e-01
3.9600000000e+00,-9.9129946000e-01
3.9640000000e+00,-9.9130015601e-01
3.9680000000e+00,-9.9130085197e-01
3.9720000000e+00,-9.9130154788e-01
3.9760000000e+00,-9.9130224372e-01
3.9800000000e+00,-9.9130293952e-01
3.9840000000e+00,-9.9130363525e-01
3.9880000000e+00,-9.9130433094e-01
3.9920000000e+00,-9.9130502656e-01
3.9960000000e+00,-9.9130572213e-01
4.0000000000e+00,-9.9130641765e-01
4.0040000000e+00,-9.9130711310e-01
4.0080000000e+00,-9.9130780851e-01
4.0120000000e+00,-9.9130850386e-01
4.0160000000e+00,-9.9130919915e-01
4.0200000000e+00,-9.9130989438e-01
4.0240000000e+00,-9.9131058956e-01
4.0280000000e+00,-9.9131128469e-01
4.0320000000e+00,-9.9131197976e-01
4.0360000000e+00,-9.9131267477e-01
4.0400000000e+00,-9.9131336973e-01
4.0440000000e+00,-9.9131406463e-01
4.0480000000e+00,-9.9131475948e-01
4.0520000000e+00,-9.9131545427e-01
4.0560000000e+00,-9.9131614901e-01
4.0600000000e+00,-9.9131684369e-01
4.0640000000e+00,-9.9131753831e-01
4.0680000000e+00,-9.9131823288e-01
4.0720000000e+00,-9.9131892740e-01
4.0760000000e+00,-9.9131962185e-01
4.0800000000e+00,-9.9132031626e-01
4.0840000000e+00,-9.9132101060e-01
4.0880000000e+00,-9.9132170489e-01
4.0920000000e+00,-9.9132239913e-01
4.0960000000e+00,-9.9132309331e-01
4.1000000000e+00,-9.9132378744e-01
4.1040000000e+00,-9.9132448150e-01
4.1080000000e+00,-9.9132517552e-01
4.1120000000e+00,-9.9132586948e-01
4.1160000000e+00,-9.9132656338e-01
4.1200000000e+00,-9.9132725723e-01
4.1240000000e+00,-9.9132795102e-01
4.1280000000e+00,-9.9132864475e-01
4.1320000000e+00,-9.9132933843e-01
4.1360000000e+00,-9.9133003206e-01
4.1400000000e+00,-9.9133072563e-01
4.1440000000e+00,-9.9133141914e-01
4.1480000000e+00,-9.9133211260e-01
4.1520000000e+00,-9.9133280601e-01
4.1560000000e+00,-9.9133349935e-01
4.1600000000e+00,-9.9133419265e-01
4.1640000000e+00,-9.9133488588e-01
4.1680000000e+00,-9.9133557906e-01
4.1720000000e+00,-9.9133627219e-01
4.1760000000e+00,-9.9133696526e-01
4.1800000000e+00,-9.9133765828e-01
4.1840000000e+00,-9.9133835124e-01
4.1880000000e+00,-9.9133904414e-01
4.1920000000e+00,-9.9133973699e-01
4.1960000000e+00,-9.9134042978e-01
4.2000000000e+00,-9.9134112252e-01
4.2040000000e+00,-9.9134181520e-01
4.2080000000e+00,-9.9134250783e-01
4.2120000000e+00,-9.9134320040e-01
4.2160000000e+00,-9.9134389292e-01
4.2200000000e+00,-9.9134458538e-01
4.2240000000e+00,-9.9134527778e-01
4.2280000000e+00,-9.9134597013e-01
4.2320000000e+00,-9.9134666243e-01
4.2360000000e+00,-9.9134735467e-01
4.2400000000e+00,-9.9134804685e-01
4.2440000000e+00,-9.9134873898e-01
4.2480000000e+00,-9.9134943105e-01
4.2520000000e+00,-9.9135012307e-01
4.2560000000e+00,-9.9135081503e-01
4.2600000000e+00,-9.9135150694e-01
4.2640000000e+00,-9.9135219879e-01
4.2680000000e+00,-9.9135289059e-01
4.2720000000e+00,-9.9135358233e-01
4.2760000000e+00,-9.9135427402e-01
4.2800000000e+00,-9.9135496565e-01
4.2840000000e+00,-9.9135565722e-01
4.2880000000e+00,-9.9135634874e-01
4.2920000000e+00,-9.9135704021e-01
4.2960000000e+00,-9.9135773161e-01
4.3000000000e+00,-9.9135842297e-01
4.3040000000e+00,-9.9135911427e-01
4.3080000000e+00,-9.9135980551e-01
4.3120000000e+00,-9.9136049670e-01
4.3160000000e+00,-9.9136118783e-01
4.3200000000e+00,-9.9136187891e-01
4.3240000000e+00,-9.9136256993e-01
4.3280000000e+00,-9.9136326090e-01
4.3320000000e+00,-9.9136395181e-01
4.3360000000e+00,-9.9136464266e-01
4.3400000000e+00,-9.9136533347e-01
4.3440000000e+00,-9.9136602421e-01
4.3480000000e+00,-9.9136671490e-01
4.3520000000e+00,-9.9136740554e-01
4.3560000000e+00,-9.9136809612e-01
4.3600000000e+00,-9.9136878664e-01
4.3640000000e+00,-9.9136947711e-01
4.3680000000e+00,-9.9137016752e-01
4.3720000000e+00,-9.9137085788e-01
4.3760000000e+00,-9.9137154819e-01
4.3800000000e+00,-9.9137223844e-01
4.3840000000e+00,-9.9137292863e-01
4.3880000000e+00,-9.9137361877e-01
4.3920000000e+00,-9.9137430885e-01
4.3960000000e+00,-9.9137499888e-01
4.4000000000e+00,-9.9137568885e-01
4.4040000000e+00,-9.9137637877e-01
4.4080000000e+00,-9.9137706863e-01
4.4120000000e+00,-9.9137775844e-01
4.4160000000e+00,-9.9137844819e-01
4.4200000000e+00,-9.9137913789e-01
4.4240000000e+00,-9.9137982753e-01
4.4280000000e+00,-9.9138051711e-01
4.4320000000e+00,-9.9138120664e-01
4.4360000000e+00,-9.9138189612e-01
4.4400000000e+00,-9.9138258554e-01
4.4440000000e+00,-9.9138327491e-01
4.4480000000e+00,-9.9138396422e-01
4.4520000000e+00,-9.9138465347e-01
4.4560000000e+00,-9.9138534267e-01
4.4600000000e+00,-9.9138603182e-01
4.4640000000e+00,-9.9138672091e-01
4.4680000000e+00,-9.9138740994e-01
4.4720000000e+00,-9.9138809892e-01
4.4760000000e+00,-9.9138878785e-01
4.4800000000e+00,-9.9138947672e-01
4.4840000000e+00,-9.9139016553e-01
4.4880000000e+00,-9.9139085429e-01
4.4920000000e+00,-9.9139154299e-01
4.4960000000e+00,-9.9139223164e-01
4.5000000000e+00,-9.9139292024e-01
4.5040000000e+00,-9.9139360877e-01
4.5080000000e+00,-9.9139429726e-01
4.5120000000e+00,-9.9139498569e-01
4.5160000000e+00,-9.9139567406e-01
4.5200000000e+00,-9.9139636238e-01
4.5240000000e+00,-9.9139705064e-01
4.5280000000e+00,-9.9139773885e-01
4.5320000000e+00,-9.9139842700e-01
4.5360000000e+00,-9.9139911510e-01
4.5400000000e+00,-9.9139980315e-01
4.5440000000e+00,-9.9140049113e-01
4.5480000000e+00,-9.9140117907e-01
4.5520000000e+00,-9.9140186695e-01
4.5560000000e+00,-9.9140255477e-01
4.5600000000e+00,-9.9140324254e-01
4.5640000000e+00,-9.9140393025e-01
4.5680000000e+00,-9.9140461791e-01
4.5720000000e+00,-9.9140530551e-01
4.5760000000e+00,-9.9140599306e-01
4.5800000000e+00,-9.9140668055e-01
4.5840000000e+00,-9.9140736799e-01
4.5880000000e+00,-9.9140805537e-01
4.5920000000e+00,-9.9140874270e-01
4.5960000000e+00,-9.9140942997e-01
4.6000000000e+00,-9.9141011719e-01
4.6040000000e+00,-9.9141080436e-01
4.6080000000e+00,-9.9141149146e-01
4.6120000000e+00,-9.9141217852e-01
4.6160000000e+00,-9.9141286552e-01
4.6200000000e+00,-9.9141355246e-01
4.6240000000e+00,-9.9141423935e-01
4.6280000000e+00,-9.9141492618e-01
4.6320000000e+00,-9.9141561296e-01
4.6360000000e+00,-9.9141629968e-01
4.6400000000e+00,-9.9141698635e-01
4.6440000000e+00,-9.9141767296e-01
4.6480000000e+00,-9.9141835952e-01
4.6520000000e+00,-9.9141904603e-01
4.6560000000e+00,-9.9141973248e-01
4.6600000000e+00,-9.9142041887e-01
4.6640000000e+00,-9.9142110521e-01
4.6680000000e+00,-9.9142179149e-01
4.6720000000e+00,-9.9142247772e-01
4.6760000000e+00,-9.9142316390e-01
4.6800000000e+00,-9.9142385002e-01
4.6840000000e+00,-9.9142453608e-01
4.6880000000e+00,-9.9142522209e-01
4.6920000000e+00,-9.9142590804e-01
4.6960000000e+00,-9.9142659394e-01
4.7000000000e+00,-9.9142727979e-01
4.7040000000e+00,-9.9142796558e-01
4.7080000000e+00,-9.9142865132e-01
4.7120000000e+00,-9.9142933700e-01
4.7160000000e+00,-9.9143002262e-01
4.7200000000e+00,-9.9143070819e-01
4.7240000000e+00,-9.9143139371e-01
4.7280000000e+00,-9.9143207917e-01
4.7320000000e+00,-9.9143276458e-01
4.7360000000e+00,-9.9143344993e-01
4.7400000000e+00,-9.9143413522e-01
4.7440000000e+00,-9.9143482047e-01
4.7480000000e+00,-9.9143550565e-01
4.7520000000e+00,-9.9143619078e-01
4.7560000000e+00,-9.9143687586e-01
4.7600000000e+00,-9.9143756088e-01
4.7640000000e+00,-9.9143824585e-01
4.7680000000e+00,-9.9143893076e-01
4.7720000000e+00,-9.9143961562e-01
4.7760000000e+00,-9.9144030043e-01
4.7800000000e+00,-9.9144098517e-01
4.7840000000e+00,-9.9144166987e-01
4.7880000000e+00,-9.9144235451e-01
4.7920000000e+00,-9.9144303909e-01
4.7960000000e+00,-9.9144372362e-01
4.8000000000e+00,-9.9144440810e-01
4.8040000000e+00,-9.9144509252e-01
4.8080000000e+00,-9.9144577688e-01
4.8120000000e+00,-9.9144646119e-01
4.8160000000e+00,-9.9144714545e-01
4.8200000000e+00,-9.9144782965e-01
4.8240000000e+00,-9.9144851379e-01
4.8280000000e+00,-9.9144919789e-01
4.8320000000e+00,-9.9144988192e-01
4.8360000000e+00,-9.9145056591e-01
4.8400000000e+00,-9.9145124983e-01
4.8440000000e+00,-9.9145193371e-01
4.8480000000e+00,-9.9145261752e-01
4.8520000000e+00,-9.9145330129e-01
4.8560000000e+00,-9.9145398500e-01
4.8600000000e+00,-9.9145466865e-01
4.8640000000e+00,-9.9145535225e-01
4.8680000000e+00,-9.9145603579e-01
4.8720000000e+00,-9.9145671928e-01
4.8760000000e+00,-9.9145740272e-01
4.8800000000e+00,-9.9145808610e-01
4.8840000000e+00,-9.9145876942e-01
4.8880000000e+00,-9.9145945269e-01
4.8920000000e+00,-9.9146013591e-01
4.8960000000e+00,-9.9146081907e-01
4.9000000000e+00,-9.9146150218e-01
4.9040000000e+00,-9.9146218523e-01
4.9080000000e+00,-9.9146286823e-01
4.9120000000e+00,-9.9146355117e-01
4.9160000000e+00,-9.9146423406e-01
4.9200000000e+00,-9.9146491690e-01
4.9240000000e+00,-9.9146559968e-01
4.9280000000e+00,-9.9146628240e-01
4.9320000000e+00,-9.9146696507e-01
4.9360000000e+00,-9.9146764769e-01
4.9400000000e+00,-9.9146833025e-01
4.9440000000e+00,-9.9146901275e-01
4.9480000000e+00,-9.9146969520e-01
4.9520000000e+00,-9.9147037760e-01
4.9560000000e+00,-9.9147105994e-01
4.9600000000e+00,-9.9147174223e-01
4.9640000000e+00,-9.9147242447e-01
4.9680000000e+00,-9.9147310664e-01
4.9720000000e+00,-9.9147378877e-01
4.9760000000e+00,-9.9147447084e-01
4.9800000000e+00,-9.9147515285e-01
4.9840000000e+00,-9.9147583481e-01
4.9880000000e+00,-9.9147651672e-01
4.9920000000e+00,-9.9147719857e-01
4.9960000000e+00,-9.9147788037e-01
5.0000000000e+00,-9.9147856211e-01
5.0040000000e+00,-9.9147924380e-01
5.0080000000e+00,-9.9147992543e-01
5.0120000000e+00,-9.9148060701e-01
5.0160000000e+00,-9.9148128853e-01
5.0200000000e+00,-9.9148197000e-01
5.0240000000e+00,-9.9148265142e-01
5.0280000000e+00,-9.9148333278e-01
5.0320000000e+00,-9.9148401409e-01
5.0360000000e+00,-9.9148469534e-01
5.0400000000e+00,-9.9148537653e-01
5.0440000000e+00,-9.9148605768e-01
5.0480000000e+00,-9.9148673877e-01
5.0520000000e+00,-9.9148741980e-01
5.0560000000e+00,-9.9148810078e-01
5.0600000000e+00,-9.9148878170e-01
5.0640000000e+00,-9.9148946257e-01
5.0680000000e+00,-9.9149014339e-01
5.0720000000e+00,-9.9149082415e-01
5.0760000000e+00,-9.9149150486e-01
5.0800000000e+00,-9.9149218551e-01
5.0840000000e+00,-9.9149286611e-01
5.0880000000e+00,-9.9149354665e-01
5.0920000000e+00,-9.9149422714e-01
5.0960000000e+00,-9.9149490757e-01
5.1000000000e+00,-9.9149558795e-01
5.1040000000e+00,-9.9149626828e-01
5.1080000000e+00,-9.9149694855e-01
5.1120000000e+00,-9.9149762877e-01
5.1160000000e+00,-9.9149830893e-01
5.1200000000e+00,-9.9149898904e-01
5.1240000000e+00,-9.9149966909e-01
5.1280000000e+00,-9.9150034909e-01
5.1320000000e+00,-9.9150102904e-01
5.1360000000e+00,-9.9150170893e-01
5.1400000000e+00,-9.9150238876e-01
5.1440000000e+00,-9.9150306855e-01
5.1480000000e+00,-9.9150374827e-01
5.1520000000e+00,-9.9150442795e-01
5.1560000000e+00,-9.9150510756e-01
5.1600000000e+00,-9.9150578713e-01
5.1640000000e+00,-9.9150646664e-01
5.1680000000e+00,-9.9150714609e-01
5.1720000000e+00,-9.9150782549e-01
5.1760000000e+00,-9.9150850484e-01
5.1800000000e+00,-9.9150918413e-01
5.1840000000e+00,-9.9150986337e-01
5.1880000000e+00,-9.9151054256e-01
5.1920000000e+00,-9.9151122169e-01
5.1960000000e+00,-9.9151190076e-01
5.2000000000e+00,-9.9151257978e-01
5.2040000000e+00,-9.9151325875e-01
5.2080000000e+00,-9.9151393766e-01
5.2120000000e+00,-9.9151461652e-01
5.2160000000e+00,-9.9151529532e-01
5.2200000000e+00,-9.9151597407e-01
5.2240000000e+00,-9.9151665277e-01
5.2280000000e+00,-9.9151733141e-01
5.2320000000e+00,-9.9151800999e-01
5.2360000000e+00,-9.9151868852e-01
5.2400000000e+00,-9.9151936700e-01
5.2440000000e+00,-9.9152004543e-01
5.2480000000e+00,-9.9152072379e-01
5.2520000000e+00,-9.9152140211e-01
5.2560000000e+00,-9.9152208037e-01
5.2600000000e+00,-9.9152275858e-01
5.2640000000e+00,-9.9152343673e-01
5.2680000000e+00,-9.9152411483e-01
5.2720000000e+00,-9.9152479287e-01
5.2760000000e+00,-9.9152547086e-01
5.2800000000e+00,-9.9152614880e-01
5.2840000000e+00,-9.9152682668e-01
5.2880000000e+00,-9.9152750450e-01
5.2920000000e+00,-9.9152818228e-01
5.2960000000e+00,-9.9152885999e-01
5.3000000000e+00,-9.9152953766e-01
5.3040000000e+00,-9.9153021527e-01
5.3080000000e+00,-9.9153089282e-01
5.3120000000e+00,-9.9153157033e-01
5.3160000000e+00,-9.9153224777e-01
5.3200000000e+00,-9.9153292517e-01
5.3240000000e+00,-9.9153360250e-01
5.3280000000e+00,-9.9153427979e-01
5.3320000000e+00,-9.9153495702e-01
5.3360000000e+00,-9.9153563420e-01
5.3400000000e+00,-9.9153631132e-01
5.3440000000e+00,-9.9153698839e-01
5.3480000000e+00,-9.9153766540e-01
5.3520000000e+00,-9.9153834236e-01
5.3560000000e+00,-9.9153901927e-01
5.3600000000e+00,-9.9153969612e-01
5.3640000000e+00,-9.9154037291e-01
5.3680000000e+00,-9.9154104966e-01
5.3720000000e+00,-9.9154172635e-01
5.3760000000e+00,-9.9154240298e-01
5.3800000000e+00,-9.9154307956e-01
5.3840000000e+00,-9.9154375609e-01
5.3880000000e+00,-9.9154443256e-01
5.3920000000e+00,-9.9154510898e-01
5.3960000000e+00,-9.9154578534e-01
5.4000000000e+00,-9.9154646165e-01
5.4040000000e+00,-9.9154713791e-01
5.4080000000e+00,-9.9154781411e-01
5.4120000000e+00,-9.9154849026e-01
5.4160000000e+00,-9.9154916635e-01
5.4200000000e+00,-9.9154984239e-01
5.4240000000e+00,-9.9155051838e-01
5.4280000000e+00,-9.9155119431e-01
5.4320000000e+00,-9.9155187019e-01
5.4360000000e+00,-9.9155254601e-01
5.4400000000e+00,-9.9155322178e-01
5.4440000000e+00,-9.9155389749e-01
5.4480000000e+00,-9.9155457316e-01
5.4520000000e+00,-9.9155524876e-01
5.4560000000e+00,-9.9155592432e-01
5.4600000000e+00,-9.9155659982e-01
5.4640000000e+00,-9.9155727526e-01
5.4680000000e+00,-9.9155795065e-01
5.4720000000e+00,-9.9155862599e-01
5.4760000000e+00,-9.9155930127e-01
5.4800000000e+00,-9.9155997650e-01
5.4840000000e+00,-9.9156065167e-01
5.4880000000e+00,-9.9156132680e-01
5.4920000000e+00,-9.9156200186e-01
5.4960000000e+00,-9.9156267688e-01
5.5000000000e+00,-9.9156335183e-01
